Date,close,volume,tasi,oil,vix,repo_rate,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_20d,vol_ratio,bb_pct,high_52w,dist_from_high,rate_change_3m,rate_regime,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist,ret_5d,bb_upper,bb_lower,low_52w
2024-05-08,130.98936462402344,248030,12460.1103515625,83.58000183105469,13.0,5.5,50.7056884765625,62.49997032119589,124.8746181488037,128.97063079833984,115.37860977172852,1,1,1,0.00434801175334365,0.069444604492928,1.3368504056688537,1.0423771980456709,,,0.0,stable,0.0,0.0,0.0,-0.001320833047642,0.07076543754057,0.0651387689863578,0.1296454803644563,0.1380934680207475,0.1967125628775926,0.39949972735805,0.4427714084798299,10.9,6.53,0.04210535771709201,130.5116051914493,119.2376311061581,
2024-05-09,132.3124542236328,764767,12284.41015625,83.87999725341797,12.6899995803833,5.5,50.20052719116211,64.33558163139729,125.27155456542968,128.7627111816406,115.43229557037354,1,1,1,0.010100740647204676,0.06382962539427117,3.5964883816843933,1.0387082878667735,,,0.0,stable,0.0,0.0,0.0,-0.0267630874466244,0.0905927128408956,0.051598683416157,0.0967608061396674,0.1671588883190606,0.2174087604098618,0.4744691900075526,0.4910707546812737,11.01,6.6,0.05421674955542555,131.80653817045675,118.73657096040262,
2024-05-12,129.47720336914062,186647,12217.0498046875,83.87999725341797,12.6899995803833,5.5,49.88479995727539,62.162134889682854,125.50782737731933,128.55101165771484,115.48585460662842,1,1,1,-0.02142845033846985,0.03787887822378688,0.8657730946887573,0.7921891020444217,,,0.0,stable,0.0,0.0,0.0,-0.0384379359509928,0.0763168141747797,0.0746262588360409,0.1186262271820199,0.1794318205655867,0.2158857421031024,0.4381998623992362,0.449379327188894,10.77,6.45,0.03787887822378688,132.30030520083827,118.71534955380041,
2024-05-13,127.77603912353516,244352,12259.599609375,83.36000061035156,13.600000381469728,5.5,49.8216552734375,55.47944902508936,125.48892440795899,128.3279707336426,115.53559093475342,1,0,1,-0.013138716324876398,-0.002950037428380292,1.139826958564469,0.6690774399959164,,,0.0,stable,0.0,0.0,0.0,-0.0353106888777208,0.0323606514493405,0.0814544018486898,0.1304828656720807,0.1637228180959944,0.2060520514853265,0.4346944962105907,0.4339750345004991,10.63,6.37,0.01654126913815057,132.25243678320967,118.72541203270829,
2024-05-14,125.69685363769533,165929,12120.91015625,82.37999725341797,13.420000076293944,5.5,50.38996505737305,56.25004379696264,125.42276916503906,128.04444412231445,115.58710769653321,1,0,1,-0.016272107823201876,-0.010416511499955594,0.7791392462123969,0.5203742749625498,,,0.0,stable,0.0,0.0,0.0,-0.0303605188571642,0.0199440073572086,0.0947814242111451,0.1372551581026994,0.1981774213069254,0.2249138881499617,0.4952706888319984,0.4768884413406571,10.46,6.27,-0.036231793344256635,132.1490078449448,118.6965304851333,
2024-05-15,128.72113037109375,155400,12103.2001953125,82.75,12.449999809265137,5.5,50.579402923583984,59.87260098481391,125.64013938903808,127.84786544799805,115.67622505187988,1,1,1,0.02406008301620255,0.03495436394489415,0.7237701438295219,0.724460899233353,,,0.0,stable,0.0,0.0,0.0,-0.0291016237629222,0.0640559877078164,0.0839079037272749,0.1258802739931774,0.2323882972090127,0.2533372859554518,0.4931200914950304,0.4707210891650519,10.71,6.42,-0.017316171121527058,132.50323000432743,118.77704877374873,
2024-05-16,129.2881622314453,144605,12198.4404296875,83.2699966430664,12.420000076293944,5.5,50.64254379272461,60.624961055663384,125.8764102935791,127.68152938842773,115.75974784851074,1,1,1,0.004405118714517542,0.03793604679650886,0.6632621001014123,0.7426482908587861,,,0.0,stable,0.0,0.0,0.0,-0.0243081651995726,0.0622442119960815,0.0776758819071667,0.1219258232458833,0.2388096393863399,0.2620438306808053,0.462690851170225,0.4566795006221633,10.76,6.44,-0.02285719821261789,132.9066513181321,118.84616926902608,
2024-05-19,129.2881622314453,0,12198.3798828125,83.2699966430664,12.420000076293944,5.5,50.64254379272461,70.80292207361751,126.11268119812011,127.53787551879883,115.8404608154297,1,1,1,0.0,0.03793604679650886,0.0,0.721727966270098,,,0.0,stable,0.0,0.0,0.0,-0.0255499464569494,0.0634859932534582,0.0436749360824799,0.0854648734468889,0.235824638390828,0.2536122047948899,0.422392393558431,0.4201199830556594,10.76,6.44,-0.0014600341432796649,133.27344013787646,118.95192225836377,
2024-05-20,129.47720336914062,152721,12125.3603515625,83.70999908447266,12.149999618530272,5.5,50.38996505737305,65.5172497783494,126.45291328430176,127.4584880065918,115.93242191314697,1,1,1,0.0014621689598843801,0.05546995703323199,0.7227133373383908,0.7124084792985316,,,0.0,stable,0.0,0.0,0.0,-0.0306636415360777,0.0861335985693096,0.0642932381174385,0.0978749559288213,0.2891637159182965,0.2976030591755724,0.3845469957991463,0.3739757893538482,10.77,6.45,0.01331364047026673,133.57195602408888,119.33387054451464,
2024-05-21,128.1540985107422,79058,12122.48046875,82.87999725341797,11.859999656677246,5.5,50.01109313964844,56.074810423876414,126.62303085327149,127.33751724243164,116.0187041091919,1,1,1,-0.01021882481216596,0.027272975790970655,0.3829848870708569,0.607662744640695,,,0.0,stable,0.0,0.0,0.0,-0.0289905316286656,0.0562635074196362,0.0663331867631529,0.0945988863044557,0.2708527634075102,0.2723920652276371,0.3988415121518109,0.405309673222652,10.66,6.39,0.019548976779717453,133.7335111897164,119.51255051682655,
2024-05-22,126.83094024658205,53971,12157.0302734375,81.9000015258789,12.289999961853027,5.5,50.64254379272461,53.097318263860124,126.84985275268555,127.19008331298828,116.10492698669434,0,0,1,-0.010324744035004274,0.03709437386400061,0.264829268759435,0.49861187824195446,,,0.0,stable,0.0,0.0,0.0,-0.016078434255092,0.0531728081190926,0.0970477896846031,0.1277247248652578,0.2597674985871316,0.2572660524636943,0.3251900792740128,0.3415995337121477,10.55,6.32,-0.014684381026350724,133.66211759684913,120.03758790852197,
2024-05-23,124.37372589111328,68530,11995.990234375,81.36000061035156,12.770000457763672,5.5,49.94794845581055,49.18035769939038,126.92546005249024,127.05021041870117,116.1957232284546,0,0,1,-0.01937393470939741,0.01230772058592966,0.3424109971240074,0.30836217315861303,,,0.0,stable,0.0,0.0,0.0,-0.0210975070682963,0.033405227654226,0.1202585856028062,0.1372292628163999,0.3048261268478123,0.2882839782424922,0.280001923700611,0.2989207616521596,10.35,6.2,-0.03801149506274559,133.58315963987116,120.26776046510932,
2024-05-26,123.80667114257812,36298,11850.6396484375,81.36000061035156,12.770000457763672,5.5,49.25334930419922,45.83331371220715,126.97271461486817,126.93679977416993,116.28087429046631,0,0,1,-0.004559280864767201,0.00769232536620601,0.17973355384504924,0.25827207403306285,,,0.0,stable,0.0,0.0,0.0,-0.0311408366737598,0.0388331620399658,0.109952015049926,0.1073437038391404,0.290540282388239,0.2557742265277587,0.3684715189959222,0.3631569983777627,10.3,6.17,-0.042397470845431995,133.52148935743367,120.42393987230267,
2024-05-27,125.31880950927734,92804,11831.2197265625,81.36000061035156,12.770000457763672,5.5,49.12705993652344,36.893181436100505,127.31294746398926,126.85741271972657,116.36515632629394,0,0,1,0.012213706682718373,0.05741640839797513,0.46880509359027595,0.311276013560986,,,0.0,stable,0.0,0.0,0.0,-0.0435136405368343,0.1009300489348095,0.1255362071844716,0.1156910287969477,0.3180830848470153,0.2817419492012807,0.3765960802974006,0.3600339506234358,10.43,6.25,-0.032116803202859256,132.59616024562555,122.02973468235295,
2024-05-28,125.31880950927734,113106,11659.9404296875,84.22000122070312,12.920000076293944,5.5,49.00076675415039,34.99988900033701,127.44525985717773,126.7742448425293,116.44475513458252,0,0,1,0.0,0.02157163613666535,0.5843451845097327,0.28361152405025725,,,0.0,stable,0.0,0.0,0.0,-0.0592960914841241,0.0808677276207895,0.1087596594306257,0.0727020406087028,0.3550386352873076,0.3102476889892229,0.3596580790923442,0.336725745085157,10.43,6.25,-0.02212406028689895,132.35876169355618,122.53175802079929,
2024-05-29,123.80667114257812,106869,11696.509765625,83.5999984741211,14.279999732971191,5.5,48.74818801879883,27.722774255634064,127.35075073242187,126.6457130432129,116.5186665725708,0,0,1,-0.012066332042416028,-0.0150376277561044,0.5681689498372353,0.15412373282013536,,,0.0,stable,0.0,0.0,0.0,-0.0525805125255242,0.0375428847694198,0.1346518040758737,0.0952297375639785,0.3606783706857728,0.3247154523940081,0.3637955314123084,0.3383426427384202,10.3,6.17,-0.023844884364368824,132.47408518196468,122.22741628287906,
2024-05-30,123.80667114257812,0,11503.490234375,81.86000061035156,14.470000267028809,5.5,48.74818801879883,32.55812097949817,127.26569290161133,126.49827926635743,116.60381763458253,0,0,1,0.0,-0.013554187388856387,0.0,0.17401000484259796,,,0.0,stable,0.0,0.0,0.0,-0.0687190059188288,0.0551648185299724,0.1346518040758737,0.0751194304942823,0.3747058404489933,0.3189262341576282,0.3871748530958514,0.3379967588795409,10.3,6.17,-0.004559280864767201,132.57110381976398,121.9602819834587,
2024-06-02,123.80667114257812,0,11625.099609375,81.86000061035156,14.470000267028809,5.5,48.74818801879883,36.36363159817722,127.21843910217285,126.37352767944336,116.68428550720215,0,0,1,0.0,-0.007575653331527987,0.0,0.1849929851680555,,,0.0,stable,0.0,0.0,0.0,-0.060454543840146,0.052878890508618,0.1562642581263462,0.106558870857319,0.3824989887591428,0.3339574020019056,0.3637955314123084,0.3350155360796072,10.3,6.17,0.0,132.63382320308708,121.80305500125863,
2024-06-03,129.66622924804688,450700,11808.25,78.36000061035156,13.109999656677246,5.5,49.316497802734375,60.82475299271625,127.41690788269042,126.37730819702148,116.79498783111572,1,1,1,0.04732829056295973,0.031578957591036794,2.3961601891834126,0.7055584524819888,,,0.0,stable,0.0,0.0,0.0,-0.0456051727621741,0.0771841303532109,0.1113832205630489,0.0803447715443543,0.3483001377061325,0.317879056973382,0.2768671113461523,0.2604904354786443,10.79,6.46,0.03469087965161122,132.88815301563756,121.94566274974329,
2024-06-04,128.5321044921875,188638,11612.0302734375,77.5199966430664,13.15999984741211,5.5,49.06391525268555,49.4252633591009,127.32239875793456,126.36596725463868,116.90751262664794,1,1,1,-0.008746492918289772,-0.014492787534857277,1.1599837044666672,0.6137850411702552,,,0.0,stable,0.0,0.0,0.0,-0.0603625627460472,0.0458697752111899,0.1211896983194593,0.0786898293039692,0.3511891759700267,0.3022451213674413,0.3001442396729143,0.2634030636346949,10.69,6.41,0.025640963200119327,132.6381490613636,122.00664845450551,
2024-06-05,130.34779357910156,156382,11553.16015625,78.41000366210938,12.630000114440918,5.5,49.12705993652344,52.994455574308155,127.29032020568847,126.35313583374024,117.03567226409912,1,1,1,0.01412634683052616,-0.004897886532722495,0.989516185418965,0.7923225908518589,,,0.0,stable,0.0,0.0,0.0,-0.0727882955867055,0.067890409053983,0.123167260815457,0.0757300404120839,0.3530934192007395,0.3033252618817701,0.2509452473540157,0.2202809506197278,10.85,6.5,0.05283336007791184,132.51994232367684,122.06069808770009,
2024-06-06,126.33415222167967,136063,11560.3896484375,79.87000274658203,12.579999923706056,5.5,49.8216552734375,43.19567743418474,126.99140510559081,126.28271469116211,117.13525791168213,0,1,1,-0.030791785938334315,-0.04518321451319085,1.0747162502818837,0.4297051352177862,,,0.0,stable,0.0,0.0,0.0,-0.0589381580884562,0.0137549435752654,0.1422088584547134,0.1019143418626224,0.3899715379129134,0.3433381109842315,0.2815230749441237,0.2536226279115192,10.51,6.3,0.020414740625655403,131.66637592989946,122.31643428128217,
2024-06-09,131.87680053710938,252150,11855.1103515625,79.87000274658203,12.579999923706056,5.5,51.652870178222656,54.433768364783596,127.11138496398925,126.29290328979492,117.25405094146728,1,1,1,0.04387292128025666,0.018532970326270215,1.9414253904409342,0.971675307018824,,,0.0,stable,0.0,0.0,0.0,-0.0296257655417045,0.0481587358679748,0.0869566122907736,0.0725240507792353,0.3388685775404336,0.3281399171270587,0.2232722311302122,0.2103495999435858,10.97,6.57,0.06518331621433826,132.16296971117418,122.05980021680432,
2024-06-10,134.74368286132812,338410,11853.8203125,81.62999725341797,12.739999771118164,5.5,51.084564208984375,61.51854147640466,127.4597671508789,126.31884536743163,117.39001369476318,1,1,1,0.021739095220254745,0.05453012775780741,2.5145320649092704,1.097298791312688,,,0.0,stable,0.0,0.0,0.0,-0.0330989028846177,0.0876290306424251,0.0737588389051568,0.0511855189904932,0.3748271061343546,0.3656250029094581,0.1714673426221342,0.1627638260211439,11.21,6.72,0.039157872043678044,133.55714740376817,121.36238689798962,
2024-06-11,135.89044189453125,390160,11775.4697265625,81.91999816894531,12.850000381469728,5.5,50.51625442504883,65.93420189232958,127.96944656372071,126.3904051208496,117.5260397720337,1,1,1,0.008510670102310547,0.08109660633366045,2.6761184074022633,1.0579084178515346,,,0.0,stable,0.0,0.0,0.0,-0.0284995454330116,0.1095961517666721,0.092827123613643,0.0682692358369727,0.3660651204237815,0.3481354846882112,0.151641260511788,0.1409155903160082,11.31,6.77,0.05724902296912915,135.0682777314899,120.87061539595152,
2024-06-12,134.3614501953125,100822,11651.8095703125,82.5999984741211,12.039999961853027,5.5,50.38996505737305,68.15974560201039,128.25146255493163,126.52589370727539,117.64686008453369,1,1,1,-0.011251650063846652,0.04381813466023887,0.7047318217291729,0.8992818172053036,,,0.0,stable,0.0,0.0,0.0,-0.037295146549325,0.0811132812095639,0.1194877708417181,0.0802054638167479,0.3643763133818907,0.3545417190537732,0.1848533055204513,0.1647491321226262,11.18,6.7,0.030791903000454424,135.9026845453876,120.60024056447568,
2024-06-13,134.74368286132812,97804,11498.9296875,82.75,11.9399995803833,5.5,49.88479995727539,70.02030050784785,128.52423858642578,126.65012527465821,117.76675632476807,1,1,1,0.0028448090241657287,0.04219659817050081,0.6950043453760296,0.8802676295148825,,,0.0,stable,0.0,0.0,0.0,-0.0573442766081057,0.0995408747786065,0.1007094452199077,0.0531527942272542,0.3118141291573515,0.2819313377562495,0.1671709003345427,0.1175975874650705,11.21,6.72,0.06656577411381348,136.7019584239474,120.34651874890419,
2024-06-23,133.7880859375,69494,11729.9697265625,82.75,11.9399995803833,5.5,51.147708892822266,65.82553498330176,128.7492347717285,126.78548782348633,117.88754512786865,1,1,1,-0.007091960851415835,0.03480538069679695,0.4819312200500697,0.7961523104189752,,,0.0,stable,0.0,0.0,0.0,-0.038399374404628,0.0732047551014249,0.0714284410835115,0.0693482660111288,0.3312804746749975,0.3167595439227819,0.1971426342528048,0.169590929380911,11.13,6.67,0.014492961556591633,137.25643020546138,120.24203933799562,
2024-06-24,135.89044189453125,185565,11697.0400390625,86.01000213623047,13.329999923706056,5.5,51.33714294433594,68.3149788557158,129.06989669799805,127.10277038574219,118.01506534576416,1,1,1,0.015714074555288615,0.049531796783611526,1.2723770786307298,0.8753130141098223,,,0.0,stable,0.0,0.0,0.0,-0.0353243367686639,0.0848561335522755,0.0196906121866,0.0361546131203298,0.316364231691197,0.3018024213907979,0.1502211613305433,0.11901242788444,11.31,6.77,0.008510670102310547,138.15637243973373,119.98342095626235,
2024-06-25,140.09523010253906,472206,11730.76953125,85.01000213623047,12.84000015258789,5.5,51.77915573120117,75.81120715710571,129.66695327758788,127.47012557983399,118.1664447402954,1,1,1,0.03094248682531542,0.09317791417178856,2.853232595321048,1.005304628149412,,,0.0,stable,0.0,0.0,0.0,-0.0323127711782893,0.1254906853500779,0.0163710270930603,0.0207705146852865,0.285119581897123,0.2719157912517282,0.1198309909042103,0.0952767586950462,11.66,6.98,0.03094248682531542,139.98575528732098,119.34815126785477,
2024-06-26,139.5218505859375,216334,11656.349609375,85.25,12.550000190734863,5.5,51.21085357666016,74.45816860227634,130.30149879455567,127.8108917236328,118.32629833221435,1,1,1,-0.004092784002580951,0.1000616278226909,1.2460433685113907,0.9147841939435963,,,0.0,stable,0.0,0.0,0.0,-0.041184454821706,0.1412460826443969,0.0684931401978892,0.0621995445164849,0.3139130488038546,0.2912137622193398,0.1686911562316539,0.1373124867129116,11.61,6.95,0.038406852435156624,141.41613614816183,119.1868614409495,
2024-06-27,139.1396026611328,158390,11729.6201171875,86.38999938964844,12.239999771118164,5.5,51.46343612670898,73.5826703834728,131.03979263305663,128.1062092590332,118.47195453643799,1,1,1,-0.0027396993603467923,0.11872183344371923,0.8892831526628946,0.854808496719397,,,0.0,stable,0.0,0.0,0.0,-0.0222049294792026,0.1409267629229218,0.1098900243270579,0.1152184151338854,0.4021215633493236,0.3722101420185597,0.1497119146873995,0.1225465295125978,11.58,6.94,0.03262431088757434,142.4541331899599,119.62545207615338,
2024-06-30,139.1396026611328,0,11679.5,86.38999938964844,12.239999771118164,5.5,51.46343612670898,67.77412537482299,131.8064392089844,128.3939663696289,118.60815986633301,1,1,1,0.0,0.12384576192099539,0.0,0.8208285299917745,,,0.0,stable,0.0,0.0,0.0,-0.0144413848968958,0.1382871468178912,0.0975274527937404,0.0896340986529382,0.3383256276996176,0.3039945581707421,0.133069434707078,0.1022625020205332,13.14,6.66,0.039999949817151936,143.23491698858902,120.37796142937975,
2024-07-01,138.1839599609375,78607,11658.5302734375,86.5999984741211,12.220000267028809,5.5,50.51625442504883,68.23109833213624,132.44969673156737,128.59456359863282,118.75187309265137,1,1,1,-0.0068682293316787435,0.10265937333778896,0.4476863057778284,0.7528589929590334,,,0.0,stable,0.0,0.0,0.0,-0.0145960819861448,0.1172554553239337,0.0760720157102057,0.0690273985169371,0.3266342933720141,0.2743215546190807,0.1325268130914847,0.1019560509207129,13.05,6.61,0.01687769967063857,143.78855235672435,121.11084110641039,
2024-07-02,137.61058044433594,118726,11606.08984375,86.23999786376953,12.029999732971191,5.5,50.26367950439453,64.3939861302134,133.0642852783203,128.80637603759766,118.89933502197266,1,1,1,-0.004149392713623579,0.09808400656845229,0.6750935371248564,0.7059012253759127,,,0.0,stable,0.0,0.0,0.0,-0.0046184271919941,0.1027024337604464,0.0944444204196133,0.0780090832330138,0.3658166422666786,0.3022612250035836,0.141452513941702,0.0994694023007565,12.99,6.58,-0.017735433650271637,144.10427583135242,122.0242947252882,
2024-07-03,139.5218505859375,122913,11595.2001953125,87.33999633789062,12.09000015258789,5.5,49.94794845581055,78.5124937565857,133.85004425048828,129.10933853149413,119.05635330200195,1,1,1,0.013888976671925901,0.1269332201433755,0.6957279238708494,0.7703707677190328,,,0.0,stable,0.0,0.0,0.0,-0.0086615214574726,0.1355947416008481,0.1369861710309081,0.1150417292768655,0.3775340934045983,0.3103425317022001,0.1368805245664119,0.0906864206449433,13.17,6.67,0.0,144.33898575718126,123.3611027437953,
2024-07-04,139.3307342529297,68724,11658.66015625,87.33999633789062,12.09000015258789,5.5,50.26367950439453,70.96788593493402,134.62624740600586,129.40469833374024,119.21052585601807,1,1,1,-0.0013697949977383717,0.12538955265563811,0.3815786843630694,0.7444831676203353,,,0.0,stable,0.0,0.0,0.0,0.0134889428089675,0.1119006098466706,0.1495196841503161,0.1275309331648462,0.3572641605207827,0.3046758384680703,0.1204354881226181,0.0823093231909033,13.16,6.67,0.001373667799399847,144.24753727375978,125.00495753825194,
2024-07-07,134.934814453125,125711,11688.6103515625,87.33999633789062,12.09000015258789,5.5,50.20052719116211,50.495065157625646,135.1826545715332,129.61213973999023,119.35027950286866,0,1,1,-0.03155025216349394,0.0898832284871911,0.6744515999923815,0.4848200137346807,,,0.0,stable,0.0,0.0,0.0,0.0054632428384771,0.084419985648714,0.1841087638164407,0.1590595894273432,0.3628691696837123,0.3168851526238356,0.1097444693527871,0.0740002882977954,12.74,6.46,-0.030219923929554082,143.3460387168277,127.01927042623868,
2024-07-08,137.8017120361328,197403,11718.169921875,85.75,12.369999885559082,5.5,50.51625442504883,54.545487535717726,135.5894287109375,129.91472274780273,119.50720294952393,1,1,1,0.0212465374086519,0.06274172415797685,1.1362952158323696,0.6416481447698079,,,0.0,stable,0.0,0.0,0.0,-0.0076285713907648,0.0703702955487417,0.2112862036017602,0.1852701658078894,0.3009074437494166,0.2552202655674298,0.0656518406156236,0.0375331154053923,13.01,6.59,-0.002766225001170519,143.39850848671037,127.78034893516464,
2024-07-09,136.65496826171875,65513,11779.830078125,84.66000366210938,12.510000228881836,5.5,51.02141571044922,55.555580196427165,135.99557189941407,130.15278717041016,119.65177707672119,1,1,1,-0.00832169468339683,0.0631971584190858,0.39096168530129555,0.5466073611625066,,,0.0,stable,0.0,0.0,0.0,0.0144505138839796,0.0487466445351061,0.1917970660419705,0.1642932538285291,0.3118240429128767,0.2893924600612962,0.0576492158172003,0.0448629433337628,12.9,6.54,-0.00694432201020867,143.06952272882864,128.9216210699995,
2024-07-10,139.1396026611328,127922,11784.08984375,85.08000183105469,12.850000381469728,5.5,50.83197784423828,59.66392248762033,136.43516235351564,130.4896891784668,119.81160961151123,1,1,1,0.018181808030978797,0.0674488523405341,0.7699379791911745,0.7024950336438337,,,0.0,stable,0.0,0.0,0.0,0.0199884433675985,0.0474604089729355,0.1483250870495893,0.1140966832198759,0.207960210789905,0.19324119577794,0.0151859051989367,0.0145842597732817,13.14,6.66,-0.0027396993603467923,143.11295651703568,129.7573681899956,
2024-07-11,139.3307342529297,80395,11792.41015625,85.4000015258789,12.920000076293944,5.5,50.83197784423828,62.608672712466735,137.08499145507812,130.819072265625,119.97239780426025,1,1,1,0.001373667799399847,0.10287465267859464,0.4921265566230183,0.7336277342545408,,,0.0,stable,0.0,0.0,0.0,0.020070301682596,0.0828043509959985,0.1647544090418116,0.1306630294236315,0.1425950580970978,0.1445768512062116,0.0137932900012145,0.0121337214956509,13.16,6.67,0.0,141.89123332746814,132.2787495826881,
2024-07-14,137.41946411132812,48120,11881.5498046875,85.4000015258789,12.920000076293944,5.5,51.40029144287109,53.508795273704656,137.36212463378905,131.11022994995116,120.1047278213501,1,1,1,-0.013717505702166122,0.04202910255362968,0.3141792996191261,0.5069351902815162,,,0.0,stable,0.0,0.0,0.0,0.0022302156910345,0.0397988868625951,0.1626991661708818,0.1306250807178501,0.2329105226538714,0.2302113535196102,0.0236808624369608,0.0279875330915595,12.98,6.57,0.01841370344838822,141.49607591785804,133.22817334972007,
2024-07-15,141.0508575439453,279765,11947.7001953125,84.8499984741211,13.119999885559082,5.5,52.284324645996094,52.25224188476554,137.67748336791993,131.56096405029297,120.26372066497802,1,1,1,0.026425611947338723,0.04680868556270834,1.8622606732268865,0.8965441647247715,,,0.0,stable,0.0,0.0,0.0,0.0079197997217406,0.0388888858409677,0.1710712426961365,0.1448335997135574,0.2230580158242578,0.2164065494111922,0.0041662028477347,0.0101748938835765,13.32,6.75,0.023578411761390417,141.93094928181975,133.42401745402012,
2024-07-16,138.9484405517578,97596,12080.3701171875,83.7300033569336,13.1899995803833,5.5,52.47376251220703,48.73942927298893,137.83038330078125,131.88648162841798,120.41314651489257,1,1,1,-0.014905382560559621,0.022503412415127544,0.7197318593957986,0.633021814345,,,0.0,stable,0.0,0.0,0.0,0.0258928431480929,-0.0033894307329653,0.2221211547172918,0.2136917707549479,0.2262874713448366,0.2389559606028569,0.0360254224491756,0.0536118203203992,13.12,6.65,0.016782941148884234,142.03291675922895,133.62784984233355,
2024-07-17,140.4774627685547,63871,12157.6103515625,85.08000183105469,14.479999542236328,5.5,52.60005187988281,52.79994379546659,138.13618392944335,132.18209381103514,120.57116252899169,1,1,1,0.011004241650537372,0.04551910212603194,0.47752965448612533,0.7907638899414172,,,0.0,stable,0.0,0.0,0.0,0.0434096333447402,0.0021094687812917,0.1992034611833966,0.202531414602491,0.2019507010990588,0.2153900711952555,0.0632112836264522,0.0892929568453794,13.26,6.72,0.009615235934517852,142.1622664660043,134.1101013928824,
2024-07-18,140.4774627685547,75872,12188.3203125,85.11000061035156,15.93000030517578,5.5,53.04206466674805,52.79994379546659,138.4228729248047,132.48148651123046,120.74335487365722,1,1,1,0.0,0.04255323726847737,0.5719439740351667,0.7689075669528632,,,0.0,stable,0.0,0.0,0.0,0.0599525906962807,-0.0173993534278034,0.211566258045686,0.2151081670838598,0.2225555435710491,0.232328042857956,0.0755742977305509,0.1041098770665571,13.26,6.72,0.008230262488557072,142.24312585972888,134.6026199898805,
2024-07-21,143.15322875976562,207728,12202.9296875,85.11000061035156,15.93000030517578,5.5,53.42094421386719,59.70144896451467,138.89113006591796,132.84951614379884,120.91758499145507,1,1,1,0.01904765318561763,0.0699998266410704,1.4883635617177429,1.0724257305552682,,,0.0,stable,0.0,0.0,0.0,0.0403206463411822,0.0296791802998881,0.1956600569833366,0.1967687495040235,0.1794842933416047,0.1994188313463744,0.0392940930685197,0.0733195256138549,13.52,6.85,0.041724545249226086,142.61396996142136,135.16829017041456,
2024-07-22,144.10887145996094,242831,12174.759765625,82.4000015258789,14.90999984741211,5.5,53.23150634765625,62.49997064852667,139.30205154418945,133.21775650024415,121.09092277526855,1,1,1,0.006675662913611546,0.060478348961498396,1.704898535329476,1.0831784875935324,,,0.0,stable,0.0,0.0,0.0,0.0408410781673949,0.0196372707941034,0.2131730196745789,0.2137718026651955,0.1488990365530855,0.1631194307247493,0.031063118473656,0.0670958173991513,13.61,6.89,0.021680222079209166,143.42327687916938,135.18082620920953,
2024-07-23,144.10887145996094,114883,12105.5400390625,81.01000213623047,14.720000267028809,5.5,52.85263442993164,59.52377180838087,139.50273361206055,133.49148818969726,121.26426055908203,1,1,1,0.0,0.02864937910080312,0.9222720310327444,0.9961529454834299,,,0.0,stable,0.0,0.0,0.0,0.0319476490279801,-0.003298269927177,0.2051387717843922,0.1989572980225,0.1596112964841616,0.1651352232954993,0.0377583603433979,0.080280213836839,13.61,6.89,0.037139178300319875,144.14458638128312,134.860880842838,
2024-07-24,146.40237426757812,263367,12101.2099609375,81.70999908447266,18.040000915527344,5.5,53.29465103149414,63.50356668960739,139.84675979614258,133.79974838256837,121.43961498260498,1,1,1,0.015915070213109006,0.04931502594572179,2.0751145336493932,1.08804326266645,,,0.0,stable,0.0,0.0,0.0,0.0381646369979076,0.0111503889478141,0.2047123045754988,0.2024869330971981,0.1137657684624706,0.1297790658156294,0.0359997356853722,0.0740042321042883,13.82,7.0,0.042176954098217756,145.420851778516,134.27266781376915,
2024-07-25,144.29998779296875,140983,12026.2099609375,82.37000274658203,18.459999084472656,5.5,52.726341247558594,69.59995094870818,140.1047790527344,134.03949905395507,121.60540256500244,1,1,1,-0.014360330459988746,0.03708782426527257,1.1184999186808042,0.8552715655719939,147.0558624267578,-0.018740324855540152,0.0,stable,0.0,0.0,0.0,0.0252855455493741,0.0118022787158984,0.2169153895316449,0.2108220090172914,0.1219691262751083,0.1338831269372363,0.0510937898520902,0.0747479358786846,13.62,6.9,0.027210948639582844,146.0090071795759,134.20055092589288,96.02104949951172
2024-07-28,143.3443603515625,37832,12026.2099609375,82.37000274658203,18.459999084472656,5.5,54.178688049316406,62.60865520590426,140.31501693725585,134.31684219360352,121.78153339385986,1,1,1,-0.006622505351679742,0.030219704598913877,0.2957055013322849,0.7500700099555468,147.0558624267578,-0.025238722305571816,0.0,stable,0.0,0.0,0.0,0.0296853427747334,0.0005343618241804,0.2317589887224223,0.2354101935818605,0.1254103588846584,0.1268988070893,0.0352160308002285,0.059068961398834,13.53,6.86,0.0013351539008430446,146.37200756729013,134.25802630722157,96.02104949951172
2024-07-29,144.68222045898438,108241,12121.400390625,79.77999877929688,16.600000381469727,5.5,53.73666763305664,68.10332724009206,140.6399299621582,134.6549658203125,121.96624378204346,1,1,1,0.009333189698853106,0.04702615629110518,0.8363557971809569,0.8223972000707892,147.0558624267578,-0.016141090389753393,0.0,stable,0.0,0.0,0.0,0.039702270040169,0.0073238862509361,0.2803872306524413,0.2934632775523182,0.0909966932766808,0.1045603204939749,0.0229760003644841,0.0481769419455624,13.66,6.92,0.0039785822566984486,146.9090453514026,134.3708145729138,96.02104949951172
