Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist
2010-03-04,4.546728610992432,1915516,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6414835164835164,11.08173370361328,,,,,0,0,0,,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0267383492772712,-0.0368805535192942,-0.0909089192958162,0.0042153227602621,-0.0401068422298434,0.0250571160425041,2.12,
2010-03-07,4.571043014526367,1373357,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6373626373626373,11.26459789276123,,,,,0,0,0,0.005347669855454207,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.023936249005338,-0.0396826537912273,-0.0957445787536463,-0.000620336697568,-0.0292552647709638,0.0359086935013837,2.13,
2010-03-08,4.571043014526367,1390117,6553.990234375,80.47000122070312,17.790000915527344,1.5,0.635989010989011,11.22802448272705,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0265957047296876,-0.0189352859031062,-0.0957445787536463,-0.0296062112336211,-0.0319147204953134,0.0195485907091264,2.13,
2010-03-09,4.558886528015137,1675870,6530.10009765625,79.91000366210938,17.920000076293945,1.5,0.6346153846153846,11.33774471282959,,,,,0,0,0,-0.0026594557243496686,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0293331707228294,0.001080962742133,-0.0826667313761638,0.0037148048467581,-0.0320001363920006,0.0159976233810456,2.12,
2010-03-10,4.546728610992432,1136212,6565.9501953125,80.4800033569336,18.56999969482422,1.5,0.6332417582417582,11.301172256469728,,,,,0,0,0,-0.0026668610740786525,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0534761741806475,0.0284729504290872,-0.0882352416802575,-0.0022506856440188,-0.0294117122684928,0.0301699094770984,2.12,
2010-03-11,4.546728610992432,779170,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6318681318681318,11.33774471282959,,,,,0,0,0,0.0,0.0,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0935831212852698,0.0685798975337095,-0.0882352416802575,-0.0022506856440188,-0.0320855996336094,0.0274960221119817,2.12,
2010-03-14,4.607514381408691,2736142,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6277472527472527,11.374316215515137,,,,,0,0,0,0.013369122201246197,0.007978784440754838,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0791557561076878,0.0541525323561276,-0.1081794471045131,-0.0221948910682744,-0.0527704695747277,0.0068111521708634,2.14,
2010-03-15,4.692613124847412,3280244,6578.10009765625,77.88999938964844,18.0,1.5,0.6263736263736264,11.447464942932127,,,,,0,0,0,0.018469555685402428,0.02659570472968764,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0595856793985807,0.0061812313858988,-0.1165802927165934,-0.0269009152189499,-0.0699481146613044,-0.0020257227341972,2.18,
2010-03-16,4.643985748291016,2148557,6613.56005859375,79.0199966430664,17.690000534057617,1.5,0.625,11.410889625549316,,,,,0,0,0,-0.010362536877142947,0.018666667782347712,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.1073297612192611,0.0621786080376653,-0.1020943935113805,-0.0093077707383152,-0.0602095009581951,0.0221833633119246,2.16,
2010-03-17,4.643985748291016,0,6674.41015625,81.95999908447266,16.90999984741211,1.5,0.6236263736263736,11.410889625549316,,,,,0,0,0,0.0,0.021390574547037966,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.1073297612192611,0.0783294369864902,-0.0994765043005833,-0.0150600296472168,-0.07068064708767,0.0168866356017529,2.16,
2010-03-18,4.668300628662109,1976460,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6222527472527473,11.776625633239746,,,,,0,0,0,0.005235778421594395,0.026738349277271256,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.1015622254890022,0.0725619012562313,-0.0677085589005096,0.0167079157528567,-0.0651044071297886,0.0224628755596344,2.17,
2010-03-21,4.692613124847412,1278750,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6181318681318682,11.813197135925291,,,,,0,0,0,0.005207997110560969,0.018469555685402428,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0958550157334685,0.0668546915006975,-0.0388601991866172,0.0455562754667492,-0.0673573534239944,0.0202099292654286,2.18,
2010-03-22,4.741241455078125,3763774,6692.60986328125,80.54000091552734,16.8700008392334,1.5,0.6167582417582418,11.886344909667969,,,,,0,0,0,0.010362740105981816,0.010362740105981816,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0871794160053038,0.0574286378141364,-0.0512818733465927,0.0014001274464636,-0.0794871500891472,-0.0084565816676031,2.21,
2010-03-23,4.86281156539917,8204528,6738.830078125,80.69999694824219,16.350000381469727,1.5,0.6153846153846154,11.849769592285156,,,,,0,0,0,0.02564098695940431,0.04712026026106608,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0524999129736012,0.030648939096401,-0.0749997916269328,-0.0134342263874639,-0.1099999950971043,-0.0411631380411138,2.26,
