Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi
2010-02-22,5.500700950622559,1166224,6487.18994140625,78.61000061035156,19.940000534057617,1.5,0.6552197802197802,,,,,,0,0,0,,,,,,,,,,,,,stable,,0,0,0,0,,,,0.016393479571345182,-0.032646225707199106,0.04098387230159739,0.03992175807633447,0.09016422432901527,0.11862182537795751
2010-02-23,5.478158473968506,153944,6471.83984375,77.25,21.3700008392334,1.5,0.6538461538461539,,,,,,0,0,0,-0.004098109832984309,,,,,,,,,,,,stable,,0,0,0,0,,,,0.020575911750597253,-0.02386745799247847,0.0576130229356564,0.044440570888294895,0.09876528165350296,0.15067941868104595
2010-02-24,5.500700950622559,932088,6465.68994140625,78.08999633789062,20.270000457763672,1.5,0.6524725274725275,,,,,,0,0,0,0.004114973446126324,,,,,,,,,,,,stable,,0,0,0,0,,,,0.03688524234890922,-0.010950339292859379,0.008196913158907249,0.018192734702809354,0.09016422432901527,0.1476878883388545
2010-02-25,5.500700950622559,0,6465.68994140625,76.29000091552734,20.100000381469727,1.5,0.6510989010989011,,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,0.03688524234890922,-0.010950339292859379,0.008196913158907249,0.018192734702809354,0.09016422432901527,0.1476878883388545
2010-02-28,5.590876579284668,577904,6465.68994140625,76.29000091552734,20.100000381469727,1.5,0.646978021978022,,,,,,0,0,0,0.016393479571345182,,,,,,,,,,,,stable,,0,0,0,0,,,,0.04032275534890739,-0.007512826292861208,0.1088711238748108,0.1188669454187129,0.06048409037913949,0.1180077543889787
2010-03-01,5.590876579284668,268704,6424.240234375,76.88999938964844,19.26000022888184,1.5,0.6456043956043956,,,,,,0,0,0,0.0,0.016393479571345182,,,,,,,,,,,stable,,0,0,0,0,,,,0.044354937066510836,-0.027077619251706597,0.10080667515116093,0.13925328134334503,0.05645165279620712,0.11776947339208865
2010-03-02,5.613420486450195,404512,6444.68994140625,78.18000030517578,19.059999465942383,1.5,0.6442307692307693,,,,,,0,0,0,0.004032267006046419,0.024691146326714986,,,,,,,,,,,stable,,0,0,0,0,,,,0.032128585015064326,-0.036008147889060815,0.09638575504519298,0.20257548170439676,0.07228923133797638,0.12178113301787352
2010-03-03,5.658508777618408,740472,6478.580078125,79.25,18.82999992370605,1.5,0.6428571428571429,11.08173370361328,,,,,0,0,0,0.008032231199684325,0.028688675936471286,,,,,,,,,,,stable,,0,0,0,0,,,,0.03187249283776272,-0.031746409958802735,-0.007968228545752964,0.08715601351032543,0.07171321422127863,0.1368771724936262
2010-03-04,5.658508777618408,0,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6414835164835164,11.08173370361328,,,,,0,0,0,0.0,0.028688675936471286,,,,,,,,,,,stable,,0,0,0,0,,,,0.03187249283776272,-0.031746409958802735,-0.007968228545752964,0.08715601351032543,0.07171321422127863,0.1368771724936262
2010-03-07,5.681052684783936,552144,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6373626373626373,11.26459789276123,,,,,0,0,0,0.003984072138351724,0.016129153312628874,,,,,,,,,,,stable,,0,0,0,0,,,,0.015872881311119524,-0.04774602148544593,-0.011904870819960278,0.08321937123611811,0.10317481967270359,0.16833877794505114
2010-03-08,5.681052684783936,566240,6553.990234375,80.47000122070312,17.790000915527344,1.5,0.635989010989011,11.22802448272705,,,,,0,0,0,0.0,0.016129153312628874,,,,,,,,,,,stable,,0,0,0,0,,,,0.02777775213107958,-0.017753238501714286,0.03571427672128746,0.10185264424131268,0.0873018544269355,0.1387651656313753
2010-03-09,5.793771743774414,760944,6530.10009765625,79.91000366210938,17.920000076293945,1.5,0.6346153846153846,11.33774471282959,,,,,0,0,0,0.019841227540871698,0.032128585015064326,,,,,,,,,,,stable,,0,0,0,0,,,,0.042801648008875315,0.014549440028178928,0.06614816607162544,0.15252970229454743,0.06614816607162544,0.11414592584467165
2010-03-10,5.86140251159668,988272,6565.9501953125,80.4800033569336,18.56999969482422,1.5,0.6332417582417582,11.301172256469728,,,,,0,0,0,0.011673012126329763,0.03585639643801475,,,,,,,,,,,stable,,0,0,0,0,,,,0.0307694635612743,0.005766239809714024,0.0307694635612743,0.11675401959751297,0.034615626168418956,0.09419724791401018
2010-03-11,5.86140251159668,988272,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6318681318681318,11.33774471282959,,,,,0,0,0,0.0,0.03585639643801475,,,,,,,,,,,stable,,0,0,0,0,,,,0.0307694635612743,0.005766239809714024,0.04615403263779494,0.1321385886740336,0.034615626168418956,0.09419724791401018
2010-03-14,5.793771743774414,327248,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6277472527472527,11.374316215515137,80.95269271213141,,,,0,0,0,-0.011538325117317783,0.019841227540871698,,,,,,,,,,,stable,,0,0,0,0,,,,0.042801648008875315,0.017798424257315038,0.019455212247807108,0.10543976828404578,0.04669270691877325,0.10627432866436448
2010-03-15,5.726140975952148,238320,6578.10009765625,77.88999938964844,18.0,1.5,0.6263736263736264,11.447464942932127,73.91319541836609,,,,0,0,0,-0.011673012126329763,0.007936608524856004,,,,,,,,,,,stable,,0,0,0,0,,,,0.06299216860466861,0.00958772059198676,0.0196849121645275,0.10936428966217093,0.07086603354199505,0.1387884254691023
2010-03-16,5.726140975952148,238320,6613.56005859375,79.0199966430664,17.690000534057617,1.5,0.625,11.410889625549316,72.72749997596408,,,,0,0,0,0.0,-0.011673012126329763,,,,,,,,,,,stable,,0,0,0,0,,,,0.0669290177995947,0.02177786461799891,0.00787378166358943,0.1006604044366547,0.05511805384613089,0.1375109181162506
2010-03-17,5.748684883117676,466352,6674.41015625,81.95999908447266,16.90999984741211,1.5,0.6236263736263736,11.410889625549316,73.91326738937711,,,,0,0,0,0.003937015742400352,-0.01923048762749091,,,,,,,,,,,stable,,0,0,0,0,,,,0.06666655054062476,0.03766622630785377,0.003921327592725454,0.08833780224609189,0.02352929271111681,0.11109657540053985
2010-03-18,5.568333625793457,5272152,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6222527472527473,11.776625633239746,48.1482177830004,,,,0,0,0,-0.03137261147394965,-0.0499997884846487,,,,,,,,,,,stable,,0,0,0,0,,,,0.10121452601475545,0.07221420178198446,0.06477737543247164,0.14919385008583808,0.05668010716547056,0.1442473898548936
2010-03-21,5.793771743774414,239240,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6181318681318682,11.813197135925291,62.162217783565566,5.666398930549621,,,1,0,0,0.04048574189892107,0.0,,0.32152992550676845,5.909545051518839,5.423252809580404,0.7619264759747459,,,,,,stable,,0,0,0,0,,,,0.05836580134678471,0.029365477114013716,0.019455212247807108,0.10387168690117354,0.06614816607162544,0.15371544876104848
2010-03-22,5.7035956382751465,1033392,6692.60986328125,80.54000091552734,16.8700008392334,1.5,0.6167582417582418,11.886344909667969,54.99999206816304,5.676543664932251,,,1,0,0,-0.015564317941272776,-0.003937265563611625,0.03688524234890922,1.4013501015695133,5.907190185768616,5.445897144095886,0.5586437923381633,,,,,,stable,,0,0,0,0,0.03166547052427915,0.005219771824630071,,0.06719399476996957,0.03744321657880212,0.05533609328813305,0.10801809408118945,0.08300439074091148,0.15403495916245558
