Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi
2010-03-03,6.2628092765808105,722876,6478.580078125,79.25,18.82999992370605,1.5,0.6428571428571429,11.08173370361328,,,,,0,0,0,,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0823043105549287,-0.14592321335149416,-0.10699567985930936,-0.011871437803230966,0.0823049196581438,0.14746887793049135
2010-03-04,6.2628092765808105,0,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6414835164835164,11.08173370361328,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08641948801372434,-0.1500383908102898,-0.13168697302578802,-0.036562730969709634,0.057613626491665126,0.12277758476401268
2010-03-07,6.288584232330322,1763394,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6373626373626373,11.26459789276123,,,,,0,0,0,0.0041155581483049986,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09426243337088991,-0.15788133616745537,-0.1352459187312336,-0.040121676675155205,0.07377057695196365,0.1389345352243112
2010-03-08,6.288584232330322,1527289,6553.990234375,80.47000122070312,17.790000915527344,1.5,0.635989010989011,11.22802448272705,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09016397109610108,-0.13569496172889495,-0.1352459187312336,-0.06910755121120837,0.07377057695196365,0.12523388815640346
2010-03-09,6.340129375457764,1314809,6530.10009765625,79.91000366210938,17.920000076293945,1.5,0.6346153846153846,11.33774471282959,,,,,0,0,0,0.00819662124623255,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09756092241288217,-0.12581313039357855,-0.13008130509321636,-0.043699768870294364,0.06097577393265685,0.10897353370570306
2010-03-10,6.314356803894043,448542,6565.9501953125,80.4800033569336,18.56999969482422,1.5,0.6332417582417582,11.301172256469728,,,,,0,0,0,-0.004064991428011644,0.008230735607100303,,,,,,,,,,,stable,,0,0,0,0,,,,-0.10204070844603519,-0.12704393219759547,-0.13061216722400248,-0.044627611187763816,0.06530623464469487,0.1248878563902861
2010-03-11,6.391676425933838,1990243,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6318681318681318,11.33774471282959,,,,,0,0,0,0.012245051149487152,0.020576572535094373,,,,,,,,,,,stable,,0,0,0,0,,,,-0.10887119425779024,-0.13387441800935052,-0.1370969516760906,-0.051112395639851926,0.05241930640703285,0.11200092815262408
2010-03-14,6.365902900695801,1277666,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6277472527472527,11.374316215515137,,,,,0,0,0,-0.004032357635230466,0.012295083521021155,,,,,,,,,,,stable,,0,0,0,0,,,,-0.10526329587740046,-0.13026651962896074,-0.048582927111714524,0.037401628924524144,0.04858270239709084,0.10816432414268207
2010-03-15,6.468993663787842,6609166,6578.10009765625,77.88999938964844,18.0,1.5,0.6263736263736264,11.447464942932127,,,,,0,0,0,0.016194209164072104,0.02868840183932253,,,,,,,,,,,stable,,0,0,0,0,,,,-0.11952194171760167,-0.17292638973028351,-0.03585636138173964,0.05382301611590379,0.03585672993764111,0.10377912186474836
2010-03-16,6.468993663787842,1200123,6613.56005859375,79.0199966430664,17.690000534057617,1.5,0.625,11.410889625549316,,,,,0,0,0,0.0,0.02032518276817874,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0677291494474278,-0.1128803026290236,-0.04382461368154689,0.04896200909151838,0.06374520757547497,0.14613807184559469
2010-03-17,6.468993663787842,0,6674.41015625,81.95999908447266,16.90999984741211,1.5,0.6236263736263736,11.410889625549316,,,,,0,0,0,0.0,0.024489724717240424,,,,,,,,,,,stable,,0,0,0,0,,,,-0.07171294389702021,-0.1007132681297912,-0.03984037696487286,0.04457609768849358,0.059761118281161485,0.14732840097058453
2010-03-18,6.417449951171875,1295443,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6222527472527473,11.776625633239746,,,,,0,0,0,-0.007967810032725509,0.004032357635230577,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09236974349341609,-0.12137006772618708,0.04417653017067158,0.12859300482403802,0.0682729139224012,0.15584019661182424
2010-03-21,6.4432220458984375,736815,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6181318681318682,11.813197135925291,,,,,0,0,0,0.004015940119931338,0.012145825409021871,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09600015274840557,-0.12500047698117656,0.05600005210023129,0.14041652675359773,0.10800015334045376,0.1955674360298768
2010-03-22,6.4432220458984375,1484308,6692.60986328125,80.54000091552734,16.8700008392334,1.5,0.6167582417582418,11.886344909667969,,,,,0,0,0,0.0,-0.0039838681607726745,,,,,,,,,,,stable,,0,0,0,0,,,,-0.10000002960240417,-0.12975080779357162,0.04399997750217288,0.09668197829522929,0.09999988159038331,0.1710304500119274
2010-03-23,6.468993663787842,1720640,6738.830078125,80.69999694824219,16.350000381469727,1.5,0.6153846153846154,11.849769592285156,75.00028908752414,,,,0,0,0,0.003999802847988176,0.0,,,,,,,,,,,stable,,0,0,0,0,,,,-0.11155376312897458,-0.13340473700617472,0.06374520757547497,0.12531077281494385,0.09561762708526156,0.16445448414125208
2010-03-24,6.468993663787842,760525,6756.97998046875,79.62000274658203,17.549999237060547,1.5,0.614010989010989,11.92292022705078,75.00028908752414,,,,0,0,0,0.0,0.0,,,,,,,,,,,stable,,0,0,0,0,,,,-0.11553777871210791,-0.12454770370648038,0.059761118281161485,0.12051903679641207,0.11155361570661415,0.18409636754128744
2010-03-25,6.494767189025879,793939,6756.97998046875,79.61000061035156,18.399999618530277,1.5,0.6126373626373627,12.032634735107422,75.0002023619689,,,,0,0,0,0.003984163005493757,0.012047968966222289,,,,,,,,,,,stable,,0,0,0,0,,,,-0.11904763652825434,-0.12805756152262682,0.047619201448638515,0.1083771199638891,0.11507928408575485,0.18762203592042814
2010-03-28,6.494767189025879,670218,6756.97998046875,79.61000061035156,18.399999618530277,1.5,0.6085164835164836,12.398371696472168,75.0002023619689,,,,0,0,0,0.0,0.007999901720018077,,,,,,,,,,,stable,,0,0,0,0,,,,-0.11904763652825434,-0.12805756152262682,0.039682643400975826,0.10044056191622641,0.12301569529608058,0.19555844713075388
2010-03-29,6.494767189025879,0,6770.0498046875,81.16999816894531,17.59000015258789,1.5,0.6071428571428572,12.398371696472168,71.42881685870945,,,,0,0,0,0.0,0.007999901720018077,,,,,,,,,,,stable,,0,0,0,0,,,,-0.12698404773858019,-0.1256059796131005,0.05952389168279559,0.106697788200532,0.11111078480591852,0.1757483608946515
2010-03-30,6.494767189025879,0,6814.990234375,81.27999877929688,17.1299991607666,1.5,0.6057692307692308,12.398371696472168,76.9233177729705,6.407139182090759,,,1,0,0,0.0,0.003984163005493757,,0.0,6.577195531948176,6.237082832233343,0.7576440309597118,,,,,,stable,,0,0,0,0,,,,-0.12301598897075394,-0.10464763164724122,0.051587333635132904,0.11782960459399971,0.11111078480591852,0.18647995175320697
2010-03-31,6.468993663787842,2073721,6801.009765625,82.69999694824219,17.59000015258789,1.5,0.6043956043956044,12.581236839294434,63.636256601742524,6.417448401451111,,,1,0,0,-0.003968352442499601,0.0,0.03292202877357897,1.615875518144208,6.575219238131566,6.259677564770656,0.6633548487833953,,,,,,stable,,0,0,0,0,0.049768573300295715,-0.016846544526716745,-0.10239101662041294,-0.12350580987837434,-0.10743175205665267,0.07569725432487462,0.14297249234818055,0.10358602680742957,0.17718830668487195
2010-04-01,6.468993663787842,1688967,6801.009765625,84.01000213623047,17.469999313354492,1.5,0.603021978021978,12.508091926574709,70.000129512349,6.427757620811462,,,1,0,0,0.0,-0.003968352442499601,0.03292202877357897,1.234814193753663,6.569069765303795,6.2864454763191295,0.6459041016061317,,,,,,stable,,0,0,0,0,0.049768573300295715,-0.016846544526716745,-0.09579052299044277,-0.11952194171760167,-0.10344788389588,0.07569725432487462,0.14297249234818055,0.11155361570661415,0.18515589558405654
2010-04-04,6.468993663787842,0,6801.009765625,84.01000213623047,17.469999313354492,1.5,0.5989010989010989,12.508091926574709,50.0,6.436778092384339,,,1,0,0,0.0,-0.003968352442499601,0.02868840183932253,0.0,6.562900114661797,6.31065607010688,0.6277158850681577,,,,,,stable,,0,0,0,0,0.049768573300295715,-0.021080171460973185,-0.08170116072221045,-0.12350580987837434,-0.10743175205665267,0.07569725432487462,0.14297249234818055,0.11553763128974737,0.18913991116718976
2010-04-05,6.468993663787842,0,6805.31982421875,85.87999725341797,17.020000457763672,1.5,0.5975274725274725,12.508091926574709,50.0,6.445798563957214,,,1,0,0,0.0,-0.003968352442499601,0.02868840183932253,0.0,6.551435654857736,6.340161473056693,0.6097867218459776,,,,,,stable,,0,0,0,0,0.038347568558395606,-0.009659166719073076,-0.08531806882850379,-0.12350580987837434,-0.0777710385328586,0.07569725432487462,0.14957177588734427,0.11155361570661415,0.18321077730073987
2010-04-06,6.4432220458984375,5040824,6759.47021484375,86.1500015258789,16.229999542236328,1.5,0.5961538461538461,12.288652420043944,42.85733165230124,6.450953197479248,,,0,0,0,-0.0039838681607726745,-0.007936411210325844,0.016260341758914,3.62764823609251,6.544216189788083,6.357690205170414,0.45855187899606786,,,,,,stable,,0,0,0,0,0.03512505379049613,-0.01886471203158213,-0.06761063358050445,-0.1160002030724927,-0.08605993191790962,0.07999983126629617,0.17225711352978712,0.11199988218243129,0.18529859250601877
2010-04-07,6.030854225158691,3300518,6774.97998046875,85.58999633789062,16.6200008392334,1.5,0.5947802197802198,12.032634735107422,14.285462564380865,6.4367780685424805,,,0,0,0,-0.06400024984429131,-0.0677291494474278,-0.044898092955487745,2.1541660449935964,6.639455576673378,6.234100560411583,-0.5014032813192723,,,,,,stable,,0,0,0,0,0.03183542045528731,-0.07673351341077506,-0.10962257126957986,-0.055555520414990345,-0.00036422494947530026,0.1025642140678189,0.20311362038453207,0.17948755251779436,0.2661313163838517
