Date,close,volume,tasi,oil,vix,repo_rate,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_20d,vol_ratio,bb_pct,high_52w,dist_from_high,rate_change_3m,rate_regime,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist,ret_5d,bb_upper,bb_lower,low_52w
2010-03-25,1.619961857795715,4070825,6756.97998046875,79.61000061035156,18.39999961853028,1.5,12.032634735107422,34.6154882691435,,,,0,0,0,-0.0048076609720209,,,,,,,stable,0.0,0.0,0.0,,,0.0893717632904012,0.0803618382960287,0.0193236185286505,0.080081537043901,0.1304349585793156,0.2029777104139889,1.79,,-0.0048076609720209,,,
2010-03-28,1.631700873374939,2337172,6756.97998046875,79.61000061035156,18.39999961853028,1.5,12.398371696472168,42.85714285714289,,,,0,0,0,0.007246476528278922,,,,,,,stable,0.0,0.0,0.0,,,0.0815344492891025,0.0725245242947301,0.0191847439076502,0.0799426624229008,0.115107878979513,0.1876506308141863,1.81,,-0.009501268435039067,,,
2010-03-29,1.631700873374939,0,6770.0498046875,81.16999816894531,17.59000015258789,1.5,12.398371696472168,46.15384615384617,,,,0,0,0,0.0,,,,,,,stable,0.0,0.0,0.0,,,0.0455633923568892,0.0469414604823689,0.0239808750908387,0.0711547716085752,0.1223022218708929,0.1869397979596259,1.81,,-0.007142665957453498,,,
2010-03-30,1.631700873374939,0,6814.990234375,81.27999877929688,17.1299991607666,1.5,12.398371696472168,52.17401670547656,1.6348310589790345,,,0,0,0,0.0,,0.0,0.4097029853003976,,,,stable,0.0,0.0,0.0,,,0.0575538664314578,0.0759222237549706,0.0191847439076502,0.085427014866517,0.1294961264124816,0.2048652933597701,1.81,,0.002403976953868403,1.6521637781974323,1.6174983397606366,
2010-03-31,1.670830488204956,4583025,6801.009765625,82.69999694824219,17.59000015258789,1.5,12.581236839294434,66.66669743954279,1.636983197927475,,,1,0,0,0.023980875090838794,0.02644250151575922,2.361582543326533,1.2260554004246165,,,,stable,0.0,0.0,0.0,0.0497685733002957,-0.0233260717845364,0.0351286413713756,0.0512026991930972,-0.0046838093365397,0.0625914286867661,0.107728042824378,0.1813303227018204,1.85,,0.02644250151575922,1.6602922252122292,1.6136741706427207,
2010-04-01,1.6786563396453855,2887092,6801.009765625,84.01000213623047,17.469999313354492,1.5,12.508091926574709,64.516189265073,1.639526629447937,,,1,0,0,0.004683809336539557,0.0312501624877799,1.384687769332853,1.1656553909320135,,,,stable,0.0,0.0,0.0,0.0497685733002957,-0.0185184108125158,-0.0023311288000856,0.0137429290216359,-0.0163171914535218,0.050958046569784,0.1072262436273177,0.18082852350476,1.86,,0.03623201470282522,1.6689184970197306,1.6101347618761432,
2010-04-04,1.6786563396453855,0,6801.009765625,84.01000213623047,17.469999313354492,1.5,12.508091926574709,64.516189265073,1.6408961772918702,,,1,0,0,0.0,0.016587858720060966,0.0,1.0569083244631217,,,,stable,0.0,0.0,0.0,0.0497685733002957,-0.0331807145802347,-0.0372962144189681,-0.0212221565972464,-0.0163171914535218,0.050958046569784,0.1351980848753586,0.208800364752801,1.86,,0.02877700627402735,1.6747977735643962,1.6069945810193442,
2010-04-05,1.6786563396453855,0,6805.31982421875,85.87999725341797,17.020000457763672,1.5,12.508091926574709,68.9656657635671,1.6424613535404204,,,1,0,0,0.0,0.0190023197776219,0.0,0.9785082391996504,,,,stable,0.0,0.0,0.0,0.0383475685583956,-0.0193452487807737,-0.0303031830922501,0.0154315882532656,-0.0163171914535218,0.0575573301089478,0.1398598453725752,0.2115170069667009,1.86,,0.02877700627402735,1.6802820044089453,1.6046407026718956,
2010-04-06,1.6786563396453855,2654372,6759.47021484375,86.1500015258789,16.229999542236328,1.5,12.288652420043944,68.9656657635671,1.644417828321457,,,1,0,0,0.0,0.023866334219129648,1.362752616821691,0.9166419325387875,,,,stable,0.0,0.0,0.0,0.0351250537904961,-0.0112587195713664,-0.0349651566335903,-0.0050248854790072,-0.0163171914535218,0.0759400908099691,0.1468530187287091,0.2201517290522966,1.86,,0.02877700627402735,1.6855064810109472,1.6033291756319668,
2010-04-07,1.6786563396453855,3664012,6774.97998046875,85.58999633789062,16.6200008392334,1.5,12.032634735107422,74.07400303070976,1.646961259841919,,,1,0,0,0.0,0.0312501624877799,1.8165083680327105,0.868486577907856,,,,stable,0.0,0.0,0.0,0.0318354204552873,-0.0005852579675074,-0.0209792360095698,0.0342120594559451,-0.0233100097361163,0.0772393965805968,0.1375289296166131,0.2241726934826704,1.86,,0.004683809336539557,1.6899683620047992,1.6039541576790388,
2010-04-08,1.6630046367645264,2619346,6774.97998046875,84.80999755859375,16.479999542236328,1.5,12.178932189941406,57.69228515888184,1.648722106218338,,,1,0,0,-0.00932394708268014,0.021634840543738543,1.243397577736202,0.6677005713953822,,,,stable,0.0,0.0,0.0,0.0318354204552873,-0.0102005799115487,-0.0329415996537421,0.0222496958117729,-0.0423531575750303,0.0581962487416828,0.1223528335675219,0.2089965974335792,1.84,,-0.00932394708268014,1.6913055346090349,1.606138677827641,
2010-04-11,1.6630046367645264,2203559,6774.97998046875,84.80999755859375,16.479999542236328,1.5,12.398371696472168,60.00024372261929,1.649700367450714,,,1,0,0,0.0,0.011905047732985174,1.0398287148077718,0.6548101410878586,,,,stable,0.0,0.0,0.0,0.0318354204552873,-0.0199303727223021,-0.0494120052236891,0.0057792902418258,-0.0517648588624727,0.0487845474542404,0.1058822846314206,0.192526048497478,1.84,,-0.00932394708268014,1.692669998575402,1.6067307363260261,
2010-04-12,1.6669169664382937,6430678,6883.14013671875,84.7699966430664,15.579999923706056,1.5,12.471516609191896,72.7272727272728,1.6508742451667786,,,1,0,0,0.0023525669064754506,0.014285622060777214,2.725024809201104,0.6842780369206483,,,,stable,0.0,0.0,0.0,0.0463720579702313,-0.0320864359094541,-0.0563377411024285,0.0462157624871778,-0.070422373043828,0.053477517930431,0.1032867287849277,0.2086311040633179,1.85,,-0.006993315385549259,1.6944028217122928,1.6073456686212644,
2010-04-13,1.6786563396453855,3136772,6883.81005859375,84.72000122070312,16.200000762939453,1.5,12.398371696472168,76.00014623357151,1.653026396036148,,,1,0,0,0.0070425662726172344,0.026316132793518854,1.2662330401449673,0.7873645938765091,,,,stable,0.0,0.0,0.0,0.0408630144136716,-0.0145468816201528,-0.0582752373844145,0.1049308898773621,-0.0606061531403767,0.0495189188288319,0.0885777103295866,0.1934687934394906,1.86,,0.0,1.6976212141790046,1.6084315778932914,
2010-04-14,1.7138726711273191,5057358,6890.740234375,86.1500015258789,15.59000015258789,1.5,12.361799240112305,87.50005950267204,1.6569393634796143,,,1,0,0,0.02097888093603073,0.04784709674612153,1.8524341228275778,1.0540504457135802,,,,stable,0.0,0.0,0.0,0.032411864578389,0.0154352321677324,-0.0776256196874368,0.0716225221378557,-0.0707762798457479,0.0503036113918985,0.0684933288613776,0.180191078247088,1.9,,0.02097888093603073,1.7083185367012679,1.6055601902579608,
2010-04-15,1.745175838470459,4744718,6890.740234375,87.16999816894531,15.890000343322754,1.5,12.398371696472168,89.18919809071976,1.6628087699413299,,,1,0,0,0.01826458165211875,0.07211513428209848,1.6914482725356412,1.1548672269483535,,,,stable,0.0,0.0,0.0,0.032411864578389,0.0397032697037094,-0.1233181571404019,0.0259299846848906,-0.0852013949018811,0.0358784963357653,0.0493277956577489,0.1610255450434593,1.93,,0.04941128839291853,1.725697142682897,1.5999203971997626,
2010-04-18,1.7921315431594849,8091997,6890.740234375,87.16999816894531,15.890000343322754,1.5,12.288652420043944,91.8367651465884,1.6700477063655854,,,1,0,0,0.026906002050876232,0.08788568374390704,2.734837761654779,1.2191394089275125,,,,stable,0.0,0.0,0.0,0.032411864578389,0.0554738191655179,-0.1462881304532833,0.0029600113720091,-0.0807857710209519,0.0402941202166945,0.0109172262007841,0.1226149755864945,1.98,,0.07764675067063109,1.7549296049782404,1.5851658077529305,
2010-04-19,1.7803926467895508,2191532,6852.39990234375,84.2300033569336,17.34000015258789,1.5,11.959492683410645,86.53845815842595,1.6768953680992127,,,1,0,0,-0.006550242595048994,0.08333330310980513,0.7246455186900677,1.0331280535940677,,,,stable,0.0,0.0,0.0,0.023875594473119,0.059457708636686,-0.1406592400034925,-0.0338528811740592,-0.0659337760334505,0.0268365987390171,0.0109890742668103,0.1198049508896433,1.97,,0.06807518468884566,1.773961427550234,1.5798293086481914,
2010-04-20,1.7882188558578491,6893544,6714.58984375,84.80000305175781,15.729999542236328,1.5,11.813197135925291,84.09091695903041,1.6849169254302978,,,1,0,0,0.00439577701155458,0.09855778226571577,2.1087321878882914,0.9869217079471377,,,,stable,0.0,0.0,0.0,-0.003597098323296,0.1021548805890117,-0.1137854736726041,-0.0023014006855511,-0.0612690755684398,0.0128858517557463,0.0131291495238179,0.1168316600899533,1.98,,0.06526798465230144,1.7909934555392883,1.5788403953213073,
2010-04-21,1.7725670337677002,5917918,6730.1201171875,85.69999694824219,16.31999969482422,1.5,11.66690731048584,76.08695076269355,1.6921558916568755,,,1,0,0,-0.008752744127977774,0.08894238708774527,1.7538749971845145,0.867609627491783,,,,stable,0.0,0.0,0.0,-0.0039751284388719,0.0929175155266172,-0.1214130121182001,-0.013132591904907,-0.0529800522819731,0.0295414886626173,0.0176601295145661,0.1259612994968185,1.96,,0.03424662965293335,1.80152618026911,1.582785603044641,
2010-04-22,1.7843060493469238,6280958,6730.1201171875,85.66999816894531,16.469999313354492,1.5,11.703476905822754,77.55103563448087,1.700373101234436,,,1,0,0,0.006622607413764081,0.10144942040476934,1.8024372897354672,0.8773571048332974,,,,stable,0.0,0.0,0.0,-0.0039751284388719,0.1054245488436412,-0.1250001002148338,-0.0167196800015407,-0.0153508414438311,0.0671706995007592,-0.0087718712193953,0.0995292987628569,1.98,,0.0224219302226647,1.8115846658736738,1.5891615365951983,
2010-04-25,1.7843060493469238,0,6730.1201171875,85.66999816894531,16.469999313354492,1.5,11.703476905822754,77.55103563448087,1.7080033600330353,,,1,0,0,0.0,0.09352521559686555,0.0,0.8397018511830965,,,,stable,0.0,0.0,0.0,-0.0039751284388719,0.0975003440357374,-0.1030702217366776,0.0052101984766154,-0.0131580740686501,0.0693634668759403,0.0153508414438312,0.1236520114260836,1.98,,-0.004366584496785841,1.8203116813567863,1.5956950387092843,
2010-04-26,1.7843060493469238,0,6929.39990234375,86.83000183105469,17.469999313354492,1.5,11.703476905822754,77.55103563448087,1.7156336188316346,,,1,0,0,0.0,0.09352521559686555,0.0,0.8087466424348309,,,,stable,0.0,0.0,0.0,0.0235375074413659,0.0699877081554996,-0.1096494592006704,0.0261804452394165,0.0065789702244358,0.1217549030474652,0.0153508414438312,0.1391248622230194,1.98,,0.0021980558976300024,1.8268452420151715,1.6044219956480976,
2010-04-27,1.799957513809204,3693639,6912.169921875,85.77999877929688,22.809999465942383,1.5,12.361799240112305,79.24526349673512,1.7240464508533477,,,1,0,0,0.008771737599616802,0.10311733184664562,1.0397218767716268,0.8452803955045318,,,,stable,0.0,0.0,0.0,0.014259695782075,0.0888576360645705,-0.1065219087341277,0.0254568730284507,-0.0021737002469942,0.1198603395791615,0.0,0.1165697616098869,1.99,,0.006564441434504298,1.833973142238379,1.6141197594683165,
2010-04-28,1.7921315431594849,2422426,6867.97021484375,86.16000366210938,21.07999992370605,1.5,12.252077102661133,82.35285684332388,1.7301115036010741,,,1,0,0,-0.004347864096612697,0.07259925875834816,0.7032744311029185,0.7795090106839911,,,,stable,0.0,0.0,0.0,0.0098456628539478,0.0627535959044003,-0.1026202234225202,0.0076001489283843,-0.010916893609993,0.1023654875293011,0.0043668505694187,0.1075967654191412,1.98,,0.011037387596112058,1.8410561193160389,1.6191668878861094,
2010-04-29,1.7921315431594849,3703052,6867.97021484375,86.9000015258789,18.440000534057617,1.5,12.14236068725586,82.35285684332388,1.7357852637767792,,,1,0,0,0.0,0.06759882939355588,1.0624790754742774,0.7527419696435415,,,,stable,0.0,0.0,0.0,0.0098456628539478,0.057753166539608,-0.0917029972217361,0.0185173751291684,0.0109172262007841,0.1241996073400784,0.0065504421495239,0.1097803569992463,1.98,,0.004385735180029826,1.847255233450147,1.6243152941034114,
2010-05-02,1.7921315431594849,0,6867.97021484375,86.9000015258789,18.440000534057617,1.5,12.14236068725586,81.99997075335695,1.741459023952484,,,1,0,0,0.0,0.06759882939355588,0.0,0.7287162228754581,,,,stable,0.0,0.0,0.0,0.0098456628539478,0.057753166539608,-0.087336346206792,0.0228840261441124,0.0174673357595167,0.1307497168988109,0.0262011034165123,0.1294310182662348,1.98,,0.004385735180029826,1.852234985906423,1.630683061998545,
2010-05-03,1.7803926467895508,3580359,6891.72021484375,88.94000244140625,20.190000534057617,1.5,12.178932189941406,75.99990251095231,1.7465458393096924,,,1,0,0,-0.006550242595048994,0.060605798066837746,0.9770890142542448,0.656784691893073,,,,stable,0.0,0.0,0.0,0.0126960073672832,0.0479097906995544,-0.0813187612252976,-0.0012675675481021,0.0153845834514003,0.1132542318625833,0.0439564309807234,0.1288975078773022,1.97,,-0.002193235044405828,1.8544862481314346,1.6386054304879503,
2010-05-04,1.7569154500961304,4932078,6886.080078125,88.94000244140625,23.84000015258789,1.5,12.14236068725586,61.70223661225037,1.7504587948322297,,,1,0,0,-0.013186527553770255,0.046620090486940935,1.3054050935878865,0.5312987813746853,,,,stable,0.0,0.0,0.0,0.0187307376550334,0.0278893528319075,-0.0623607899946228,0.0192719933066078,0.0244986539965361,0.1132472418547975,0.0846324231624551,0.168824008712221,1.95,,-0.02391282204321865,1.853604268558611,1.6473133211058484,
2010-05-05,1.741263747215271,3334132,6817.85986328125,82.61000061035156,24.90999984741211,1.5,12.105785369873049,48.83746469034129,1.7535891652107238,,,0,0,0,-0.008908626126546415,0.037296143404260684,0.8863357192471826,0.436872003874308,,,,stable,0.0,0.0,0.0,0.0063291526965565,0.0309669907077041,-0.0561800791262742,0.0129647744389791,0.0516853167970843,0.1325097713528713,0.0943818620107828,0.1694097733222459,1.93,,-0.028383963296876757,1.8512116049513432,1.6559667254701045,
2010-05-06,1.7647407054901123,4937838,6817.85986328125,79.83000183105469,32.79999923706055,1.5,11.959492683410645,40.54040924275023,1.7586759686470033,,,1,0,0,0.013482712376219341,0.061176058368375585,1.2734171837375112,0.5345125087312853,,,,stable,1.0,0.0,0.0,0.0063291526965565,0.054846905671819,-0.0643014140096427,0.0048434395556106,0.0376943819113548,0.1185188364671419,0.0798229201610027,0.1548508314724659,1.95,,-0.015283943733886418,1.846538848890354,1.6708130884036525,
2010-05-09,1.7647407054901123,0,6817.85986328125,79.83000183105469,32.79999923706055,1.5,11.959492683410645,44.11754691249393,1.7637627720832825,,,1,0,0,0.0,0.061176058368375585,0.0,0.5064812249690107,,,,stable,1.0,0.0,0.0,0.0063291526965565,0.054846905671819,-0.0576493013444325,0.0114955522208207,0.0310424043473402,0.1118668589031273,0.0798229201610027,0.1449826636741519,1.95,,-0.015283943733886418,1.8392063349518546,1.6883192092147103,
2010-05-10,1.7060467004776,4836332,6760.72021484375,80.12000274658203,28.84000015258789,1.5,11.996065139770508,27.659322082238944,1.7657192587852477,,,0,0,0,-0.03325927986469346,0.02347431505416564,1.311464918694689,0.05032165189269229,,,,stable,0.0,0.0,0.0,-0.0177854757339516,0.0412597907881172,-0.0206419978203324,0.0252170274328913,0.0733947172165434,0.1367415213914812,0.1284404406933599,0.1885730931539522,1.89,,-0.04175817421286998,1.8320695273258711,1.6993689902446243,
2010-05-11,1.7256115674972534,6716824,6689.81005859375,80.48999786376953,28.31999969482422,1.5,12.032634735107422,37.49988099386309,1.7680670201778412,1.6958731269836427,,0,1,0,0.011467955135211927,0.027971912262748866,1.7370788444851506,0.12008623219284378,,,,stable,0.0,0.0,0.0,-0.0281820675394449,0.0561539798021938,-0.036281010113724,0.0124887234136329,0.0680270407632106,0.1260944533706109,0.1111111418143744,0.1612814575442431,1.91,,-0.017817523658958168,1.8239421374783258,1.7121919028773567,
2010-05-12,1.7295244932174685,3440012,6691.68994140625,81.19999694824219,25.520000457763672,1.5,11.886344909667969,34.78239272958001,1.7688496112823486,1.697907862663269,,0,1,0,0.00226755881446139,0.009132429937081632,0.9086455326578413,0.12932955352526918,,,,stable,0.0,0.0,0.0,-0.02888663426547,0.0380190642025516,-0.0384613555424091,0.0135762806319474,0.0701356319894888,0.1286036727125141,0.0995473419599795,0.149984491406577,1.92,,-0.006741801186969321,1.8218955425656254,1.715803679999072,
2010-05-13,1.6747431755065918,2012692,6691.68994140625,80.11000061035156,26.68000030517578,1.5,11.886344909667969,26.6664398676171,1.7653279781341553,1.698846971988678,,0,0,0,-0.03167420752103134,-0.04035849076709497,0.5515332786109232,-0.1745732448051796,,,,stable,0.0,0.0,0.0,-0.02888663426547,-0.0114718565016249,-0.0140187421469959,0.0380188940273606,0.1098133615170702,0.1682814022400955,0.1378505610885056,0.1786310125302534,1.85,,-0.0509975939828089,1.8324702813051956,1.698185674963115,
2010-05-16,1.616048812866211,3125799,6691.68994140625,80.11000061035156,26.68000030517578,1.5,11.630331993103027,21.333112898600334,1.7565238416194915,1.6981426405906677,,0,0,0,-0.03504678418685092,-0.09825323981678502,0.9190940167057402,-0.25207940028926795,,,,stable,0.0,0.0,0.0,-0.02888663426547,-0.069366605551315,0.0217917736272166,0.0738294098015732,0.1791769201262871,0.2376449608493125,0.1888620135139123,0.2272364811463046,1.79,,-0.0842570764992957,1.8499149308444127,1.6631327523945703,
2010-05-17,1.627787709236145,2378239,6494.080078125,75.0999984741211,30.84000015258789,1.5,11.630331993103027,20.27014620534294,1.7488935947418214,1.6977513384819032,,0,0,0,0.0072639491310377835,-0.08571420345314662,0.6973710551069804,-0.05635481395681774,,,,stable,1.0,0.0,0.0,-0.0522911431506197,-0.0334230603025268,0.0144230561499913,0.0439114513801424,0.1754806507537638,0.2026454152974333,0.1730768935016824,0.182189835607308,1.8,,-0.045871541042544095,1.8577323092344367,1.640054880249206,
2010-05-18,1.619961857795715,922586,6557.08984375,74.43000030517578,33.54999923706055,1.5,11.520611763000488,20.27015455046977,1.7404807448387145,1.6973600387573242,,0,0,0,-0.0048076609720209,-0.09409194937798449,0.2964851673861881,0.003359124329272004,,,,stable,1.0,0.0,0.0,-0.0234563843309956,-0.0706355650469888,0.0193236185286505,0.0835640042037457,0.1884058141652671,0.2331024837410781,0.1666665317558584,0.1853013140019362,1.79,,-0.061224502484512056,1.8618147841284076,1.6191467055490214,
2010-05-19,1.6434394121170044,4693772,6401.06005859375,73.69000244140625,35.31999969482422,1.5,11.776625633239746,26.249883850408523,1.7340243637561799,1.6976730728149414,,0,0,0,0.014492658705702599,-0.07284780727092,1.5386707828382604,0.14537486978387276,,,,stable,1.0,0.0,0.0,-0.0488936382804506,-0.0239541689904693,-0.0023807194007269,0.0456269996576473,0.1619048047358189,0.1951945788981338,0.1476192552115092,0.1397487021544632,1.82,,-0.04977384329511192,1.8617436705971364,1.6063050569152233,
2010-05-20,1.6082226037979126,5867438,6401.06005859375,71.83999633789062,45.790000915527344,1.5,11.593758583068848,23.59537254085798,1.7252201914787293,1.6972817707061767,,0,0,0,-0.021428723237035596,-0.09868455336653692,1.936537086570542,0.07318785602613037,,,,stable,1.0,0.0,0.0,-0.0488936382804506,-0.0497909150860862,-0.0097321505277431,0.0382755685306311,0.1605843382009404,0.1938741123632553,0.1751826381174241,0.1747342565741754,1.78,,-0.039719864324007426,1.8622800072931307,1.5881603756643279,
2010-05-23,1.5808322429656982,3200319,6401.06005859375,71.83999633789062,45.790000915527344,1.5,11.410889625549316,22.58053526163279,1.715046501159668,1.6960296273231505,,0,0,0,-0.017031448735722488,-0.1140352611905896,1.0032735276285039,0.047601227980593026,,,,stable,1.0,0.0,0.0,-0.0488936382804506,-0.0651416229101389,-0.002475156063103,0.0455325629952713,0.1633665591281248,0.1966563332904397,0.1955444928588245,0.1968989438084544,1.75,,-0.021791773627216626,1.8633827329258015,1.5667102693935346,
2010-05-24,1.5730066299438477,1372986,6177.25,71.16999816894531,38.31999969482422,1.5,11.447464942932127,23.595380617750195,1.7044815301895142,1.6946209716796874,,0,0,0,-0.004950312126206002,-0.11842106318050882,0.4213518433786392,0.08232444263886826,,,,stable,1.0,0.0,0.0,-0.1085447387860164,-0.0098763243944923,-0.0149255009497295,0.0088601926487568,0.1691542375275627,0.1722640292532498,0.1865671325080315,0.1517393148353212,1.74,,-0.03365370003807433,1.8618703190814512,1.5470927412975772,
2010-05-25,1.5808322429656982,2352679,5760.330078125,69.55000305175781,34.61000061035156,1.5,11.484033584594728,26.436595250259813,1.6935252666473388,1.6935253500938416,,0,0,0,0.004974939630184583,-0.12173913504201361,0.7371753430303134,0.14759663141708615,,,,stable,1.0,0.0,0.0,-0.1666393993158014,0.0449002642737877,-0.002475156063103,-0.0659090040176438,0.1559404122560455,0.0862517517009082,0.185643491560429,0.0759171303933816,1.75,,-0.0241546519393121,1.853417358676428,1.5336331746182497,
2010-05-26,1.5808322429656982,0,5862.31005859375,71.73999786376953,35.02000045776367,1.5,11.484033584594728,20.987612994658477,1.6829603016376495,1.6924297285079957,,0,0,0,0.0,-0.11790390108377369,0.0,0.18160847726300383,,,,stable,1.0,0.0,0.0,-0.1464275651744188,0.0285236640906451,0.0074257698260957,-0.025684061574192,0.1584160961835252,0.1142782055885558,0.185643491560429,0.0946929668607599,1.75,,-0.038095209771474625,1.8433415482770474,1.5225790549982516,
2010-05-27,1.5299639701843262,5366318,5862.31005859375,74.66000366210938,29.68000030517578,1.5,10.8988618850708,18.085068456389834,1.6698519229888915,1.6904732537269593,,0,0,0,-0.032178159958289654,-0.14628813045328337,1.701691362270192,0.07758783566504286,,,,stable,0.0,0.0,0.0,-0.1464275651744188,0.0001394347211354,0.0434784438037292,0.0103686124034414,0.1969311377945355,0.1527932471995661,0.2199489678725734,0.1288415217774465,1.69,,-0.04866156801227273,1.835434219872794,1.504269626104989,
