Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi
2014-07-15,18.957714080810547,54914,9798.330078125,106.0199966430664,11.960000038146973,1.5,0.5738317757009346,12.596321105957031,,,,,0,0,0,,,,,,,,,,,,,stable,,0,0,0,0,,,,2.15746799926192,2.0299094927003942,1.7922081449985119,1.7505826487853298,1.905843891251116,2.0075602431884776
2014-07-16,20.804248809814453,52339,9810.8095703125,105.8499984741211,11.0,1.5,0.5746261682242991,12.456363677978516,,,,,0,0,0,0.09740281561019071,,,,,,,,,,,,stable,,0,0,0,0,,,,1.9142007760223363,1.786756647261699,1.477810055505345,1.4416743517928523,1.6775143301558626,1.7644775599877534
2014-07-17,20.804248809814453,51229,9786.580078125,105.95999908447266,14.539999961853027,1.5,0.5754205607476636,12.456363677978516,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,1.928993277785815,1.7979720231939182,1.5295850952076835,1.4908841397179733,1.7514779391419673,1.836180683992068
2014-07-20,20.804248809814453,76103,9786.580078125,105.95999908447266,14.539999961853027,1.5,0.577803738317757,12.50301456451416,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,1.9068047085020488,1.775783453910152,1.514792410082753,1.4731190328156927,1.6331359080581676,1.735403462340189
2014-07-21,20.804248809814453,115031,9750.01953125,107.68000030517578,12.8100004196167,1.5,0.5785981308411215,12.550374984741213,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,1.8994079075359545,1.7564542676193677,1.5073959758395619,1.4649713813375476,1.6331359080581676,1.748490544767629
2014-07-22,30.283105850219727,209813,10025.1396484375,107.33000183105467,12.239999771118164,1.5,0.579392523364486,12.83453369140625,,,,,0,0,0,0.45562121117940113,0.5974028156101907,,,,,,,,,,,stable,,0,0,0,0,,,,0.9918697840262585,0.879729630118256,0.7174797187062676,0.7118119360625759,0.7428857933413278,0.9038969349605949
2014-07-23,33.23755645751953,994617,10162.73046875,108.02999877929688,11.520000457763672,1.5,0.5801869158878505,12.97661304473877,,,,,0,0,0,0.09756101708696985,0.5976330970354304,,,,,,,,,,,stable,,0,0,0,0,,,,0.8194444731371169,0.7246589920267945,0.5601849460795825,0.5727613444469319,0.6018517562096108,0.775900507410287
2014-07-24,36.46897888183594,3060166,10214.73046875,107.06999969482422,11.84000015258789,1.5,0.580981308411215,12.97661304473877,,,,,0,0,0,0.09722202137351599,0.7529582161424455,,,,,,,,,,,stable,,0,0,0,0,,,,0.6329112467578872,0.5498538247061704,0.4303797733167478,0.4479828366011972,0.40084385934743105,0.5790972701883161
2014-08-03,40.00815963745117,5876581,10214.73046875,107.06999969482422,11.84000015258789,1.5,0.5889252336448598,13.023972511291504,,,,,0,0,0,0.09704633538226082,0.9230763870972947,,,,,,,,,,,stable,,0,0,0,0,,,,0.4846156508562869,0.40155822880457004,0.3269231521012932,0.3340756214785826,0.3076924177092095,0.5338188259944256
2014-08-04,44.00898361206055,13059534,10405.8095703125,105.41000366210938,15.119999885559082,1.5,0.5897196261682244,13.071335792541504,,,,,0,0,0,0.10000020023076117,1.1153844108660729,,,,,,,,,,,stable,,0,0,0,0,,,,0.346153849487691,0.2955176973757727,0.1993004753269374,0.25900166951223935,0.09790207608056756,0.39345906709060374
