Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist
2019-12-11,21.79860496520996,38289394,8133.72021484375,63.720001220703125,14.989999771118164,3.0,2.1131147540983606,22.79085350036621,,,,,0,0,0,,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0213068851729764,-0.0575129186134083,-0.0610795741650418,0.0138209877859267,-0.1256158702261934,0.0366776754209392,7.05,5.13
2019-12-12,22.789447784423828,505692621,8005.77001953125,64.19999694824219,13.9399995803833,3.0,2.1098360655737705,22.396669387817383,,,,,0,0,0,0.04545441420656182,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0638586422060363,-0.111396803921308,-0.103260866836053,-0.0360281086270537,-0.1827025650820029,-0.0110663483567247,7.38,5.36
2019-12-15,23.16101455688477,98349281,8049.5,64.19999694824219,13.9399995803833,3.0,2.1,22.396669387817383,,,,,0,0,0,0.01630433418026489,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0828875499236518,-0.1173579799581261,-0.1978608819766909,-0.048393196192636,-0.1917935390489468,-0.0214649399317655,7.5,5.45
2019-12-16,23.532581329345703,105973907,8138.990234375,65.33999633789062,12.140000343322754,3.0,2.09375,22.82668685913086,,,,,0,0,0,0.016042767537162383,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0986841305413828,-0.1035348527233563,-0.2539472436445572,-0.0299046515981218,-0.2085119368447501,-0.0195547854206277,7.62,5.54
2019-12-17,23.377763748168945,142672245,8197.3896484375,66.0999984741211,12.289999961853027,3.0,2.0875,23.04169464111328,,,,,0,0,0,-0.006578860984693402,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0927152301671226,-0.0888957740164115,-0.1748343617656362,0.000265264437303,-0.2192050196949728,-0.0117402648729407,7.57,5.5
2019-12-18,22.727516174316406,83822621,8253.4296875,66.16999816894531,12.579999923706056,3.0,2.0812500000000003,23.256702423095703,,,,,0,0,0,-0.02781478933815773,0.0426133328526741,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0626700898070823,-0.0544407930847916,-0.190735314999525,0.0153534889919975,-0.1886707390310852,0.0187532698326542,7.36,5.35
2019-12-19,21.984384536743164,108120197,8291.3896484375,66.54000091552734,12.5,3.0,2.075,23.615047454833984,,,,,0,0,0,-0.03269744180901868,-0.03532614108495025,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0380282260796731,-0.0326250540437355,-0.1830984485798336,0.0501953262710771,-0.1527733157015409,0.0506292280941864,7.12,5.17
2019-12-22,21.86052894592285,39709972,8300.73046875,66.54000091552734,12.5,3.0,2.05625,23.75838851928711,,,,,0,0,0,-0.005633798417841063,-0.056149768731756144,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0382435960312401,-0.0209896081244905,-0.1869688662098855,0.0555845588228323,-0.1224125230025827,0.0537238486552202,7.07,5.14
2019-12-23,22.04631233215332,35098090,8416.3896484375,66.38999938964844,12.609999656677246,3.0,2.0500000000000003,23.830059051513672,,,,,0,0,0,0.008498576895831222,-0.06315792459788372,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0463482785180958,-0.010263957364116,-0.2191011260257174,0.0727935948285309,-0.1326241712135629,0.0561253888837314,7.14,5.19
2019-12-24,21.92246437072754,22184338,8419.83984375,67.19999694824219,12.670000076293944,3.0,2.04375,23.79422187805176,,,,,0,0,0,-0.005617627091545674,-0.06225143658385168,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0437855222237254,-0.0103597152453229,-0.1779663354268017,0.0967170412147707,-0.130556040121162,0.0517538432040756,7.09,5.16
