Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist
2012-08-26,17.75209617614746,55136,,,,1.5,0.8004672897196262,11.920404434204102,,,,,0,0,0,,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.005494449411322,,0.1373625246059211,,0.2060440017960267,,4.95,
2012-08-27,17.703323364257812,11504,7137.85986328125,112.26000213623048,16.350000381469727,1.5,0.8011682242990654,11.96081256866455,,,,,0,0,0,-0.0027474395928061,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0027550088130976,0.0485208165106489,0.1404959683848974,0.1929962630490579,0.2011022836481484,0.2193500501348562,4.94,
2012-08-28,18.044713973999023,290519,7137.81005859375,112.58000183105467,16.489999771118164,1.5,0.8018691588785047,11.96081256866455,,,,,0,0,0,0.019283984295878742,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,-0.0108109113698278,0.0349482380760526,0.1135133009683186,0.165048729150996,0.1810811270754042,0.2006207637004824,5.04,
2012-08-29,17.94717025756836,156711,7139.009765625,112.54000091552734,17.059999465942383,1.5,0.802570093457944,11.920404434204102,,,,,0,0,0,-0.005405667087392874,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.01630450377417,0.071941063247552,0.1195652982532735,0.1712601154342934,0.187500358680591,0.2072047611808283,5.01,
2012-08-30,17.94717025756836,0,7139.009765625,112.6500015258789,17.829999923706055,1.5,0.8032710280373832,11.920404434204102,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0108695629070494,0.0682346315371799,0.1195652982532735,0.1712601154342934,0.187500358680591,0.2072047611808283,5.01,
2012-09-02,17.849634170532227,60469,7139.009765625,112.6500015258789,17.829999923706055,1.5,0.805373831775701,11.879995346069336,,,,,0,0,0,-0.005434622039928616,0.005494449411322044,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0245902348801054,0.0733322506478953,0.1202186411299686,0.1577630336936037,0.1721310030220075,0.1885800192518822,4.98,
2012-09-03,17.75209617614746,89558,7078.52978515625,112.6500015258789,17.829999923706055,1.5,0.8060747663551402,11.920404434204102,,,,,0,0,0,-0.0054644254023866745,0.002755008813097648,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0302197940929886,0.0708341243027194,0.1208789614848102,0.1519997672830989,0.1730768755538043,0.180242166666778,4.95,
2012-09-04,17.898405075073242,47953,7050.33984375,114.18000030517578,17.979999542236328,1.5,0.8067757009345794,11.920404434204102,,,,,0,0,0,0.00824178156055555,-0.00810813067675109,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0217983552500826,0.0585766964980388,0.1089916696851283,0.1319352113029691,0.1771115032003154,0.1780745828834202,5.0,
2012-09-06,17.898405075073242,0,7049.509765625,113.48999786376952,15.600000381469728,1.5,0.8081775700934579,44.0138053894043,,,,,0,0,0,0.0,-0.0027171516063683177,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0108991776250413,0.0475640997481167,0.1089916696851283,0.1318201631336698,0.1771115032003154,0.1779569465198724,5.0,
2012-09-09,17.898405075073242,24714,7049.509765625,113.48999786376952,15.600000381469728,1.5,0.8102803738317758,11.96081256866455,,,,,0,0,0,0.0,-0.0027171516063683177,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0245229098844523,0.0537958480237124,0.1089916696851283,0.1318201631336698,0.1771115032003154,0.1779569465198724,5.0,
2012-09-10,17.75209617614746,26750,7072.60009765625,114.80999755859376,16.280000686645508,1.5,0.810981308411215,11.920404434204102,,,,,0,0,0,-0.008174409860102205,-0.0054644254023866745,,,,,,,,,,,stable,,0.0,0.0,0.0,0.0,,,,0.0384614682099717,0.0601550707978084,0.123626401077616,0.1506942316862899,0.203296454759648,0.2099644630732565,4.95,
