Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi
2012-04-01,5.166058540344238,1910919,,,,1.5,0.7904605263157894,13.029232025146484,,,,,0,0,0,,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08687245073615402,,-0.09652510935470782,,-0.10617739876555399,
2012-04-02,5.126167297363281,625431,7908.2998046875,125.43000030517578,15.640000343322754,1.5,0.789921052631579,13.029232025146484,,,,,0,0,0,-0.007721794607906007,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08171211510097531,0.029430574065951398,-0.09338531426691887,0.06451458298057089,-0.0992217743195758,0.009371736330269331
2012-04-03,5.10621976852417,1381186,7930.580078125,124.86000061035156,15.65999984741211,1.5,0.7893815789473684,12.83061408996582,,,,,0,0,0,-0.003891314442541094,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.07031252407545807,0.033974936670955413,-0.11132790631458933,0.04893779776748808,-0.09374984533342101,0.01734799414622379
2012-04-04,5.066329479217529,1105471,7895.35986328125,122.33999633789062,16.440000534057617,1.5,0.7888421052631579,12.790894508361816,,,,,0,0,0,-0.007812098012806468,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0708663255234444,0.034756432899301526,-0.10236226104750712,0.05647281174328167,-0.08858278925572971,0.015625224042231323
2012-04-05,5.066329479217529,0,7895.35986328125,123.43000030517578,16.700000762939453,1.5,0.7883026315789473,12.790894508361816,,,,,0,0,0,0.0,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08267739546382857,0.02294536295891736,-0.10236226104750712,0.0631209882675543,-0.08661438740433647,0.015795138265810582
2012-04-08,5.006490230560303,2738775,7895.35986328125,123.43000030517578,16.700000762939453,1.5,0.7866842105263158,12.512828826904297,,,,,0,0,0,-0.011811164059244761,-0.030887824545113074,,,,,,,,,,,stable,,0,0,0,0,,,,-0.06972103376478456,0.036503343847238745,-0.08964146518872418,0.07084521554499645,-0.0756972965332876,0.02447038131497392
2012-04-09,4.9665961265563965,1712111,7697.7001953125,122.66999816894533,18.809999465942383,1.5,0.7861447368421053,12.393659591674805,,,,,0,0,0,-0.007968477349738379,-0.03112874815633948,,,,,,,,,,,stable,,0,0,0,0,,,,-0.062248582837439614,0.024087636444775518,-0.08232902480839754,0.056600837689850136,-0.06626492085462854,0.010797082115262202
2012-04-10,4.956624507904053,1284357,7551.8798828125,119.87999725341795,20.38999938964844,1.5,0.7856052631578947,12.115596771240234,,,,,0,0,0,-0.002007736968791418,-0.029296674918352417,,,,,,,,,,,stable,,0,0,0,0,,,,-0.06237429405774719,0.013978862007879567,-0.08048287628567952,0.0401201787535187,-0.06438645495173301,-0.011093769265157372
2012-04-11,4.98654317855835,2039242,7573.27978515625,120.18000030517578,20.020000457763672,1.5,0.7850657894736842,12.592275619506836,,,,,0,0,0,0.006036097873983959,-0.015748344237473955,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09200013502220739,-0.013037019623102664,-0.08599987052403057,0.03326942775218045,-0.07399981965164082,-0.012235329378639581
2012-04-15,4.9665961265563965,2448242,7573.27978515625,120.18000030517578,20.020000457763672,1.5,0.7829078947368421,12.115596771240234,,,,,0,0,0,-0.004000176332117911,-0.019685524415703037,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08634507479905107,0.01969746773635994,-0.08032119183076103,0.03937331387672194,-0.07028077882759187,-0.002110840019422189
2012-04-16,4.9765706062316895,2016821,7277.89013671875,118.68000030517578,19.549999237060547,1.5,0.7823684210526316,11.99642562866211,,,,,0,0,0,0.002008313021861996,-0.005976167524702203,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09018058998958,-0.015836198643224386,-0.08016049249637691,0.0038048217020538733,-0.07615230019283059,-0.032562711944658984
2012-04-17,5.026435852050781,1751994,7511.72021484375,118.77999877929688,18.459999084472656,1.5,0.781828947368421,12.43338394165039,,,,,0,0,0,0.010020001676787293,0.012048437998495976,,,,,,,,,,,stable,,0,0,0,0,,,,-0.09920654194968315,0.014011259684910904,-0.08928584980837095,0.002418890498816939,-0.08730144575570142,-0.016205840795145976
2012-04-18,5.006490230560303,668319,7513.85009765625,117.97000122070312,18.63999938964844,1.5,0.7812894736842105,12.393659591674805,,,,,0,0,0,-0.003968144044321331,0.01006041966195581,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08964146518872418,0.023827704537884187,-0.0876496315826919,-0.003051170342657672,-0.09362551337599179,-0.009097624935601956
2012-04-22,5.046381950378418,1761562,7513.85009765625,117.97000122070312,18.63999938964844,1.5,0.7791315789473684,12.512828826904297,,,,,0,0,0,0.00796800113073437,0.012000050872389867,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0948617739910026,0.0013459127905365298,-0.0948617739910026,-0.012183789682728152,-0.10276697694327619,-0.018239088502886358
2012-04-23,4.98654317855835,2118175,7525.169921875,118.70999908447266,18.96999931335449,1.5,0.7785921052631579,12.512828826904297,29.545466893703207,,,,0,0,0,-0.011857757182961781,0.004016242008343829,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08599987052403057,0.019956520099416175,-0.08200007669108378,0.0020577999089825827,-0.08400006923234993,0.0014531246972929734
2012-04-24,4.9665961265563965,1344773,7512.259765625,118.16000366210938,18.100000381469727,1.5,0.7780526315789473,12.393659591674805,30.952248140731783,,,,0,0,0,-0.004000176332117911,-0.002004287784604708,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08232902480839754,0.019867917845498684,-0.07831316683543421,-0.0026209455003614046,-0.08032119183076103,0.0016993568712695417
2012-04-25,4.98654317855835,2236935,7541.5,119.12000274658205,16.81999969482422,1.5,0.7775131578947369,12.473102569580078,35.71438329030231,,,,0,0,0,0.004016242008343829,-0.007936572686221721,,,,,,,,,,,stable,,0,0,0,0,,,,-0.08400006923234993,0.021677874789893692,-0.07999979727543927,-0.003070783650828801,-0.08599987052403057,0.0007481187271131118
2012-04-29,4.9765706062316895,1031877,7541.5,119.12000274658205,16.81999969482422,1.5,0.7753552631578947,12.43338394165039,38.46148187923413,,,,0,0,0,-0.001999896916473398,-0.005976167524702203,,,,,,,,,,,stable,,0,0,0,0,,,,-0.07615230019283059,0.021174522637508186,-0.08016049249637691,-0.002203831851942728,-0.08416830153426036,0.0025796877168833277
2012-04-30,4.98654317855835,774453,7558.47021484375,119.47000122070312,17.149999618530273,1.5,0.7748157894736842,12.393659591674805,39.9998565636475,,,,0,0,0,0.0020039045189417237,-0.011857757182961781,,,,,,,,,,,stable,,0,0,0,0,,,,-0.07999979727543927,0.018063756347239446,-0.07999979727543927,2.70274523809233e-05,-0.08999985560656287,0.009381419810922997
2012-05-01,4.9665961265563965,1165695,7545.27978515625,119.66000366210938,16.600000381469727,1.5,0.7742763157894736,12.393659591674805,44.4442378490945,5.016961288452149,,,0,0,0,-0.004000176332117911,-0.004000176332117911,,0.7741279832893362,5.137419247726534,4.896503329177763,0.2909429887441983,,,,,,stable,,0,0,0,0,,,,-0.07228899584060877,0.021442449593671364,-0.07831316683543421,-0.0014943283814209396,-0.08433695379487927,0.015736153014123344
2012-05-02,4.9765706062316895,746077,7545.91015625,118.1999969482422,16.8799991607666,1.5,0.7737368421052632,12.393659591674805,51.5153534762287,5.007486891746521,,,0,0,0,0.002008313021861996,0.002008313021861996,-0.03667940125586,0.5153978917013476,5.106459724387189,4.908514059105853,0.34381428372836065,,,,,,stable,,0,0,0,0,,,0.012101097260477811,-0.07414839567388887,0.040161249503315455,-0.08216449283173444,-0.005619704238161605,-0.08016049249637691,0.01908796214559849
2012-05-06,4.886812210083008,628610,7545.91015625,118.1999969482422,16.8799991607666,1.5,0.771578947368421,12.155318260192873,41.463417478400096,4.995519137382507,,,0,0,0,-0.018036194651048554,-0.020000021037454463,-0.04669279666377435,0.4342027669106975,5.0919196176512855,4.899118657113728,-0.0638298014512398,,,,,,stable,,0,0,0,0,-0.04582396436497005,-0.0008688322988043007,0.020380516887396838,-0.05714284041548778,0.05537775616181795,-0.061224262781619854,0.01061864363550491,-0.06734678663610316,0.03190166800587224
2012-05-07,4.866867065429688,810989,7358.8701171875,113.16000366210938,18.940000534057617,1.5,0.7710394736842106,12.075871467590332,35.000256989210115,4.983551502227783,,,0,0,0,-0.004081422366131959,-0.02204400368893178,-0.046874735899520625,0.5714313294752154,5.08150341297447,4.885599591481096,-0.0956210343862093,,,,,,stable,,0,0,0,0,-0.07208929930793506,0.025214563408414437,0.011948841606854166,-0.05327887162765921,0.051797073736426946,-0.057377020269317125,-0.009125036952521093,-0.06147565879199279,0.02490447105502569
